Date,Hours,NO1 > NO2,NO2 > NO1,NO1 > SE3,SE3 > NO1,NO4 > SE2,SE2 > NO4,SE2 > NO3,NO3 > SE2,NO2 > DK1,DK1 > NO2,NO3 > NO4,NO4 > NO3,NO4 > SE1,SE1 > NO4,NO1 > NO3,NO3 > NO1,NO1 > NO5,NO5 > NO1,NO5 > NO2,NO2 > NO5,NO3 > NO5,NO5 > NO3,NO2 > NL,NL > NO2
04-08-2019,05 - 06,0,"296,9","387,7",0,0,0,"293,3",0,0,0,0,"343,3","128,2",0,0,0,0,"727,3",0,0,0,200,0,723
04-08-2019,06 - 07,0,"325,3",954,0,0,0,"244,1",0,0,0,0,"474,1","206,8",0,0,100,0,"1199,7",0,0,0,200,0,"569,8"
04-08-2019,07 - 08,0,"576,6","1445,7",0,0,0,"96,2",0,0,0,0,"461,9","468,4",0,0,100,0,"1514,9",0,0,0,200,0,723
04-08-2019,08 - 09,0,"536,4",1795,0,"6,3",0,0,0,"112,9",0,0,"508,4",550,0,0,100,0,1904,0,0,0,200,0,723
04-08-2019,09 - 10,0,"462,9",1795,0,100,0,0,"47,3",702,0,0,"469,9",550,0,0,100,0,"2136,3",0,0,0,200,0,723
04-08-2019,10 - 11,0,"545,8",1795,0,100,0,0,"82,7",702,0,0,"477,8",550,0,0,100,0,"2206,3",0,0,0,200,0,723
04-08-2019,11 - 12,0,545,1795,0,100,0,0,"64,3",702,0,0,"472,2",550,0,0,100,0,"2196,6",0,0,0,200,0,723
04-08-2019,12 - 13,0,"589,1",1795,0,100,0,0,"41,1",702,0,0,"452,9",550,0,0,100,0,"2188,1",0,0,0,200,0,723
04-08-2019,13 - 14,0,"616,1",1795,0,"53,2",0,0,0,"641,6",0,0,"475,1",550,0,0,100,0,"2146,2",0,0,0,"199,9",0,723
04-08-2019,14 - 15,0,"660,8",1795,0,0,0,1,0,492,0,0,"479,8",550,0,0,100,0,"2079,6",0,0,0,200,0,723
04-08-2019,15 - 16,0,692,1795,0,0,0,"14,3",0,"411,4",0,0,466,550,0,0,100,0,"2038,6",0,0,0,"199,9",0,723
04-08-2019,16 - 17,0,"743,5",1795,0,"48,9",0,0,0,"374,3",0,0,"409,7",550,0,0,100,0,"2002,2",0,0,0,200,0,723
04-08-2019,17 - 18,0,"645,5",1795,0,"96,1",0,0,0,642,0,0,"375,8",550,0,0,100,0,"2137,7",0,0,0,200,0,723
04-08-2019,18 - 19,0,"341,2",1795,0,100,0,0,"102,4",702,0,0,"393,6",550,0,0,100,0,"2403,6",0,0,0,"185,1",0,104
04-08-2019,19 - 20,0,"274,3",1795,0,100,0,0,600,702,0,0,"609,8",550,0,0,100,0,"2457,1",0,0,0,200,"199,5",0
04-08-2019,20 - 21,0,"114,7",1795,0,100,0,0,600,702,0,0,"651,3",550,0,0,100,0,"2582,7",0,0,0,"79,6",723,0
04-08-2019,21 - 22,0,"102,2",1795,0,100,0,0,600,702,0,0,"641,8",550,0,0,100,0,"2570,7",0,0,0,"93,3",723,0
04-08-2019,22 - 23,0,"104,8",1795,0,100,0,0,600,702,0,0,"631,7",550,0,0,100,0,"2547,5",0,0,0,"105,9",723,0
04-08-2019,23 - 00,0,0,"1658,2",0,100,0,0,"187,9",702,0,0,"465,4",550,0,0,100,0,"2390,3","253,7",0,0,0,723,0
05-08-2019,00 - 01,0,0,0,0,0,0,0,0,300,0,0,"538,4","505,5",0,0,0,0,"967,9","499,9",0,0,"94,5",104,0
05-08-2019,01 - 02,0,0,0,"397,9",0,0,"284,3",0,0,0,0,"592,4",0,0,0,0,0,"471,1","0,7",0,0,"0,1",0,515
05-08-2019,02 - 03,0,"165,5",0,"373,3",0,0,"302,7",0,0,0,0,"580,7",0,0,0,0,0,"267,9",0,0,0,0,0,723
05-08-2019,03 - 04,0,"156,3",0,"365,6",0,0,"292,1",0,0,0,0,"585,9",0,0,0,0,0,"269,3",0,0,0,0,0,723
05-08-2019,04 - 05,0,"61,2",0,"300,7",0,0,"247,8",0,102,0,0,"610,6",0,0,0,0,0,"429,9",0,0,0,0,0,723
05-08-2019,05 - 06,0,"211,1",1044,0,100,0,0,0,702,0,0,430,550,0,0,0,0,"1694,2",0,0,0,"69,9",0,619
05-08-2019,06 - 07,0,"257,7",1795,0,100,0,0,600,702,0,0,"668,7",550,0,0,100,0,"2586,5",0,0,0,"144,6",0,0
05-08-2019,07 - 08,0,0,1795,0,100,0,0,600,702,0,0,"960,2",550,0,0,100,0,"2892,3","134,3",0,100,0,619,0
05-08-2019,08 - 09,0,0,1795,0,100,0,0,600,702,0,0,1000,550,0,0,100,0,"2976,3","174,8",0,100,0,723,0
05-08-2019,09 - 10,0,0,1795,0,100,0,0,600,702,0,0,"998,6",550,0,0,100,0,"3062,9","141,8",0,100,0,723,0
05-08-2019,10 - 11,0,0,1795,0,100,0,0,600,702,0,0,"984,2",550,0,0,100,0,"3102,1","93,2",0,100,0,723,0
05-08-2019,11 - 12,0,0,1795,0,100,0,0,600,702,0,0,"965,3",550,0,0,100,0,"3109,6","70,1",0,"99,7",0,723,0
05-08-2019,12 - 13,0,0,1795,0,100,0,0,600,702,0,0,"969,1",550,0,0,100,0,3131,"55,9",0,100,0,723,0
05-08-2019,13 - 14,0,0,1795,0,100,0,0,600,702,0,0,"978,9",550,0,0,100,0,"3105,3","25,5",0,"79,9",0,619,0
05-08-2019,14 - 15,0,"333,8",1795,0,100,0,0,600,702,0,0,"897,9",550,0,0,100,0,"2751,9",0,0,0,"73,5",0,0
05-08-2019,15 - 16,0,"671,8",1795,0,100,0,0,600,702,0,0,"828,7",550,0,0,100,0,"2364,8",0,0,0,200,0,619
05-08-2019,16 - 17,0,"685,8",1795,0,100,0,0,600,702,0,0,"745,2",550,0,0,100,0,"2326,4",0,0,0,200,0,"629,9"
05-08-2019,17 - 18,0,"371,8",1795,0,100,0,0,600,702,0,0,"731,1",550,0,0,100,0,2581,0,0,0,200,0,"10,9"
05-08-2019,18 - 19,0,"1,2",1795,0,100,0,0,600,702,0,0,"847,5",550,0,0,100,0,2913,0,0,0,"10,3","509,4",0
05-08-2019,19 - 20,0,0,1795,0,100,0,0,600,702,0,0,"855,5",550,0,0,100,0,"2862,2","140,3",0,"20,9",0,723,0
05-08-2019,20 - 21,0,0,1795,0,100,0,0,600,702,0,0,"853,9",550,0,0,100,0,"2838,9","140,7",0,"27,5",0,723,0
05-08-2019,21 - 22,0,0,1795,0,100,0,0,600,702,0,0,"858,6",550,0,0,100,0,"2867,8","198,3",0,"51,4",0,723,0
05-08-2019,22 - 23,0,0,1795,0,100,0,0,600,702,0,0,"865,2",550,0,0,100,0,"2779,1","250,4",0,"60,5",0,723,0
05-08-2019,23 - 00,0,0,1658,0,100,0,0,52,702,0,0,"538,6",550,0,0,100,0,"2483,5","62,6",0,0,0,104,0
06-08-2019,00 - 01,0,0,"260,2",0,100,0,0,0,"583,3",0,0,253,550,0,0,0,0,1212,"289,4",0,0,"192,2",0,0
06-08-2019,01 - 02,0,0,"276,5",0,0,0,0,0,0,0,0,"388,6","359,1",0,0,0,0,"1121,7","2,9",0,0,250,0,104
06-08-2019,02 - 03,0,"339,9",382,0,0,0,"102,1",0,"0,1",0,0,"384,4","152,6",0,0,0,0,"832,1",0,0,0,250,0,723
06-08-2019,03 - 04,0,"324,4","375,4",0,0,"0,1",137,0,0,0,0,"360,5","173,4",0,0,0,0,"819,2",0,0,0,250,0,723
06-08-2019,04 - 05,0,"300,4","341,1",0,0,0,"151,8",0,0,0,0,"357,1","169,5",0,0,0,0,"806,1",0,0,0,250,0,723
06-08-2019,05 - 06,0,"506,5","1158,7",0,100,0,0,0,"122,5",0,0,"235,3",550,0,0,0,0,"1443,8","0,1",0,0,"235,2",0,619
06-08-2019,06 - 07,0,"145,1","1333,5",0,150,0,0,0,702,0,0,"428,2",400,0,0,100,0,"2157,8",0,0,0,"47,5",0,0
06-08-2019,07 - 08,0,"199,5",1845,0,150,0,0,600,702,0,0,"869,4",400,0,0,150,0,"2622,1",0,0,0,"49,1",619,0
06-08-2019,08 - 09,0,"309,6",1845,0,150,0,0,600,702,0,0,762,400,0,0,150,0,"2684,7",0,0,0,"128,5",723,0
06-08-2019,09 - 10,0,"410,6",1845,0,150,0,0,600,702,0,0,"736,4",400,0,0,150,0,"2671,9",0,0,0,"173,9",723,0
06-08-2019,10 - 11,0,656,1845,0,150,0,0,600,702,0,0,"713,8",400,0,0,150,0,"2497,1",0,0,0,250,104,0
06-08-2019,11 - 12,0,"721,4",1845,0,150,0,0,600,702,0,0,"682,1",400,0,0,150,0,"2479,6",0,0,0,250,0,0
06-08-2019,12 - 13,0,"678,4",1845,0,150,0,0,0,"548,8",0,0,"384,5",400,0,0,150,0,"2529,9",0,0,0,"12,7",0,0
06-08-2019,13 - 14,0,"834,4",1845,0,150,0,0,0,"345,4",0,0,"336,5",400,0,0,150,0,2357,0,0,0,132,0,0
06-08-2019,14 - 15,0,"839,7",1845,0,150,0,"0,1",0,"332,9",0,0,"338,2",400,0,0,150,0,"2322,4",0,0,0,146,0,0
06-08-2019,15 - 16,0,646,1845,0,150,0,0,"67,7","553,8",0,0,"534,3",400,0,0,150,0,2490,0,0,0,0,0,0
06-08-2019,16 - 17,0,"539,4","1832,8",0,150,0,0,"266,8","701,3",0,0,601,400,0,0,150,0,"2564,4",0,0,0,0,38,0
06-08-2019,17 - 18,0,"135,9",1845,0,150,0,0,600,702,0,0,"877,7",400,0,0,150,0,2901,0,0,100,0,657,0
06-08-2019,18 - 19,0,"95,7",1845,0,150,0,0,600,702,0,0,"877,5",400,0,0,150,0,"2911,6",0,0,100,0,723,0
06-08-2019,19 - 20,0,"65,5",1845,0,150,0,0,600,702,0,0,"880,1",400,0,0,150,0,"2894,8",0,0,100,0,723,0
06-08-2019,20 - 21,0,"75,7",1845,0,150,0,0,600,702,0,0,"909,9",400,0,0,150,0,"2822,3",0,0,"89,4",0,723,0
06-08-2019,21 - 22,0,0,1845,0,150,0,0,600,702,0,0,"920,6",400,0,0,150,0,2858,33,0,100,0,723,0
06-08-2019,22 - 23,0,0,"1796,9",0,150,0,0,600,702,0,0,"874,7",400,0,0,100,0,"2790,8","21,5",0,"66,3",0,723,0
06-08-2019,23 - 00,0,"149,1","1704,5",0,150,0,0,"90,8",702,0,0,"605,6",400,0,0,100,0,"2386,9",0,0,0,0,"277,7",0
07-08-2019,00 - 01,0,0,"587,6",0,100,0,0,"0,2",702,0,0,"614,6",250,0,0,0,0,1521,"144,7",0,0,"48,3",0,"226,7"
07-08-2019,01 - 02,0,"354,2","197,2",0,0,0,"93,9",0,182,0,0,"368,4",250,0,0,0,0,"722,3",0,0,0,250,0,723
07-08-2019,02 - 03,0,"408,3","273,9",0,0,0,"166,4",0,0,0,0,"300,9","217,4",0,0,0,0,682,0,0,0,250,0,723
07-08-2019,03 - 04,0,"392,5","277,3",0,0,"0,1","153,6",0,0,0,0,"302,8","225,5",0,0,0,0,"684,9",0,0,0,250,0,723
07-08-2019,04 - 05,0,376,"253,9",0,0,"0,1","134,3",0,0,0,0,"318,3","195,4",0,0,0,0,"668,5",0,0,0,250,0,723
07-08-2019,05 - 06,0,"707,5","1431,7",0,100,0,0,0,"185,2",0,0,"521,9",250,0,0,0,0,"1540,3",0,0,0,"131,2",0,723
07-08-2019,06 - 07,0,"657,1",1795,0,100,0,0,600,702,0,0,900,250,0,0,100,0,"1915,6",0,0,0,250,0,"128,5"
07-08-2019,07 - 08,0,"305,8",1795,0,100,0,0,600,702,0,0,900,250,0,0,150,0,"2527,3",0,0,0,"213,7","490,5",0
07-08-2019,08 - 09,0,"315,5",1795,0,100,0,0,600,702,0,0,900,250,0,0,150,0,"2629,4",0,0,0,"211,7",723,0
07-08-2019,09 - 10,0,"377,3",1795,0,100,0,0,600,702,0,0,"887,4",250,0,0,150,0,"2624,8",0,0,0,250,723,0
07-08-2019,10 - 11,0,"371,8",1795,0,100,0,0,600,702,0,0,"875,4",250,0,0,150,0,"2664,3","0,1",0,0,"240,8",723,0
07-08-2019,11 - 12,0,377,1795,0,100,0,0,600,702,0,0,"882,4",250,0,0,150,0,2663,0,0,0,250,723,0
07-08-2019,12 - 13,0,"764,9",1795,0,100,0,0,600,702,0,0,"884,2",250,0,0,150,0,"2298,9",0,0,0,250,"331,9",0
07-08-2019,13 - 14,0,"846,8",1795,0,100,0,0,600,702,0,0,900,250,0,0,150,0,"2210,6",0,0,0,"241,8",0,0
07-08-2019,14 - 15,0,"900,7",1795,0,100,0,0,"544,8",702,0,0,"898,7",250,0,0,150,0,"2160,2",0,0,0,250,0,"512,5"
07-08-2019,15 - 16,0,"969,1",1795,0,100,0,0,600,702,0,0,900,250,0,0,150,0,2074,0,0,0,250,0,723
07-08-2019,16 - 17,0,"928,4",1795,0,100,0,0,600,702,0,0,900,250,0,0,150,0,"2099,7",0,0,0,250,0,"619,9"
07-08-2019,17 - 18,0,660,1795,0,100,0,0,600,702,0,0,900,250,0,0,150,0,"2309,1",0,0,0,250,0,"0,9"
07-08-2019,18 - 19,0,"318,9",1795,0,100,0,0,600,702,0,0,900,250,0,0,150,0,"2590,2",0,0,0,243,"618,1",0
07-08-2019,19 - 20,0,"266,5",1795,0,100,0,0,600,702,0,0,900,250,0,0,150,0,"2608,1",0,0,0,"235,8",723,0
07-08-2019,20 - 21,0,"172,6",1795,0,100,0,0,600,702,0,0,900,250,0,0,150,0,2648,"0,1",0,0,210,723,0
07-08-2019,21 - 22,0,"213,4",1795,0,100,0,0,600,702,0,0,900,250,0,0,150,0,"2572,3",0,0,0,"246,2","605,5",0
07-08-2019,22 - 23,0,"545,4",1795,0,100,0,0,529,702,0,0,"861,2",250,0,0,100,0,"2250,3","0,1",0,0,250,0,0
07-08-2019,23 - 00,0,0,"952,1",0,100,0,0,0,"571,3",0,0,"572,5",250,0,0,100,0,"1859,9","6,3",0,0,"196,8",0,0
08-08-2019,00 - 01,0,"729,2","1205,4",0,0,"0,1","129,4",0,0,0,0,"327,2",250,0,0,0,0,"1350,7",0,0,0,250,0,619
08-08-2019,01 - 02,0,"696,8","850,5",0,0,0,"169,3",0,0,0,0,"263,4","189,8",0,0,0,0,"880,5",0,0,0,250,0,723
08-08-2019,02 - 03,0,"627,5","817,2",0,0,0,198,0,0,0,0,"214,7","157,1",0,0,0,0,"853,6",0,0,0,250,0,723
08-08-2019,03 - 04,0,622,"831,5",0,0,0,"195,8",0,0,0,0,210,"153,1",0,0,0,0,"847,2",0,0,0,250,0,723
08-08-2019,04 - 05,0,753,1047,0,0,0,164,0,0,0,0,"231,3",250,0,0,0,0,"912,4",0,0,0,250,0,723
08-08-2019,05 - 06,0,"984,2","1731,2",0,"40,3",0,0,0,102,0,0,"368,8",250,0,0,0,0,"1451,1",0,0,0,250,0,723
08-08-2019,06 - 07,0,"754,3",1795,0,100,0,0,"206,1",702,0,0,"502,5",250,0,0,100,0,"1946,6",0,0,0,250,0,619
08-08-2019,07 - 08,0,"698,8",1795,0,100,0,0,600,702,0,0,"680,7",250,0,0,100,0,"2212,1",0,0,0,250,0,0
08-08-2019,08 - 09,0,"664,3",1795,0,100,0,0,600,702,0,0,683,250,0,0,100,0,"2359,5",0,0,0,250,94,0
08-08-2019,09 - 10,0,"781,7",1795,0,100,0,0,600,702,0,0,"703,2",250,0,0,100,0,"2303,7",0,0,0,250,0,104
08-08-2019,10 - 11,0,"1068,7",1795,0,100,0,0,600,702,0,0,"726,4",250,0,0,100,0,"2059,2",0,0,0,250,0,723
08-08-2019,11 - 12,0,"1131,2",1795,0,100,0,0,600,702,0,0,"718,1",250,0,0,100,0,"1997,9",0,0,0,250,0,723
08-08-2019,12 - 13,0,"1197,7",1795,0,100,0,0,600,"490,9",0,0,"704,9",250,0,0,100,0,"1933,6",0,0,0,250,0,723
08-08-2019,13 - 14,0,"1236,4",1795,0,100,0,0,600,356,0,0,"695,7",250,0,0,100,0,"1881,6",0,0,0,250,0,723
08-08-2019,14 - 15,0,"1385,1",1795,0,100,0,0,"587,4","185,6",0,0,"729,1",250,0,0,100,0,"1719,3",0,0,0,250,0,723
08-08-2019,15 - 16,0,"1489,9",1795,0,100,0,0,"441,5","46,2",0,0,"588,7",250,0,0,100,0,"1604,7",0,0,0,250,0,723
08-08-2019,16 - 17,0,"1491,9",1795,0,100,0,0,"301,7","47,9",0,0,"484,1",250,0,0,100,0,"1583,4",0,0,0,250,0,723
08-08-2019,17 - 18,0,1118,1795,0,100,0,0,"270,2",322,0,0,"483,2",250,0,0,100,0,"1906,9",0,0,0,250,0,515
08-08-2019,18 - 19,0,700,1795,0,100,0,0,"575,7",702,0,0,"688,2",250,0,0,100,0,"2256,3",0,0,0,250,104,0
08-08-2019,19 - 20,0,"335,7",1795,0,100,0,0,600,702,0,0,"748,7",250,0,0,100,0,"2550,6",0,0,0,"201,5",723,0
08-08-2019,20 - 21,0,"352,7",1795,0,100,0,0,600,702,0,0,"696,5",250,0,0,100,0,2480,0,0,0,250,723,0
08-08-2019,21 - 22,0,"223,7",1795,0,100,0,0,600,702,0,0,"732,4",250,0,0,100,0,"2561,1",0,0,0,"199,6",723,0
08-08-2019,22 - 23,0,"248,3",1795,0,100,0,0,600,702,0,0,671,250,0,0,100,0,"2489,9",0,0,0,250,723,0
08-08-2019,23 - 00,0,"471,4",1795,0,100,0,0,"240,2",702,0,0,"519,6",250,0,0,100,0,"2092,4",0,0,0,250,104,0
09-08-2019,00 - 01,0,"572,6","1094,5",0,0,0,0,0,702,0,0,"396,5",145,0,50,0,0,1465,0,0,0,250,0,515
09-08-2019,01 - 02,0,"758,3","867,7",0,0,0,"0,1",0,182,0,0,"406,9","83,6",0,50,0,0,"1011,9",0,0,0,250,0,"529,4"
09-08-2019,02 - 03,0,"975,6","1017,4",0,0,0,"162,6",0,0,0,0,"245,6","51,7",0,50,0,0,"929,5",0,0,0,250,0,723
09-08-2019,03 - 04,0,"977,9","1098,1",0,0,0,"122,8",0,0,0,0,"274,5","43,7",0,50,0,0,952,0,0,0,250,0,723
09-08-2019,04 - 05,0,"814,1","866,4",0,0,0,"188,2",0,102,0,0,"215,6","63,7",0,50,0,0,899,0,0,0,250,0,723
09-08-2019,05 - 06,0,"808,1",1795,0,178,0,0,"80,4",702,0,0,"327,3",250,0,50,0,0,1743,0,0,0,250,0,515
09-08-2019,06 - 07,0,"422,8",1795,0,178,0,0,600,702,0,0,"604,1",250,0,0,0,0,"2270,7",0,0,0,250,104,0
09-08-2019,07 - 08,0,162,1795,0,178,0,0,600,702,0,0,"681,8",250,0,0,50,0,2693,0,0,0,250,723,0
09-08-2019,08 - 09,0,"167,6",1795,0,178,0,0,600,702,0,0,"700,2",250,0,0,50,0,"2795,9",0,0,0,"246,4",723,0
09-08-2019,09 - 10,0,"158,1",1795,0,178,0,0,600,702,0,0,"758,8",250,0,0,50,0,"2876,3",0,0,0,"175,5",723,0
09-08-2019,10 - 11,0,352,1795,0,178,0,0,600,702,0,0,"701,8",250,0,0,50,0,"2743,9",0,0,0,250,"459,1",0
09-08-2019,11 - 12,0,"297,8",1795,0,178,0,0,600,702,0,0,"700,4",250,0,0,50,0,"2773,7",0,0,0,250,"570,5",0
09-08-2019,12 - 13,0,"628,3",1795,0,178,0,0,600,702,0,0,"702,7",250,0,0,50,0,"2486,5",0,0,0,250,"15,8",0
09-08-2019,13 - 14,0,"571,9",1795,0,178,0,0,600,702,0,0,"704,8",250,0,0,50,0,2502,0,0,0,250,"104,9",0
09-08-2019,14 - 15,0,"336,8",1795,0,178,0,0,600,702,0,0,"753,2",250,0,0,50,0,"2684,4",0,0,0,250,"479,9",0
09-08-2019,15 - 16,0,"651,3",1795,0,178,0,0,600,702,0,0,"767,5",250,0,0,50,0,2337,0,0,0,250,0,0
09-08-2019,16 - 17,0,"629,1",1795,0,178,0,0,"585,8",702,0,0,"739,4",250,0,0,50,0,"2325,3",0,0,0,250,0,0
09-08-2019,17 - 18,0,"221,3",1795,0,178,0,0,600,702,0,0,"733,2",250,0,0,50,0,"2656,3",0,0,0,250,619,0
09-08-2019,18 - 19,0,"99,4",1795,0,178,0,0,600,702,0,0,"715,8",250,0,0,50,0,"2739,1",0,0,0,250,723,0
09-08-2019,19 - 20,0,"112,6",1795,0,178,0,0,600,702,0,0,"702,8",250,0,0,50,0,"2714,5",0,0,0,250,723,0
09-08-2019,20 - 21,0,"241,4",1795,0,178,0,0,600,702,0,0,"662,4",250,0,0,50,0,2547,0,0,0,250,"604,1",0
09-08-2019,21 - 22,0,"552,2",1795,0,178,0,0,"116,8",498,0,0,"248,4",250,0,0,50,0,"2184,1",0,0,0,250,0,0
09-08-2019,22 - 23,0,"793,6","1432,9",0,0,0,"198,4",0,0,102,0,165,250,0,0,50,0,"1683,6",0,0,0,250,0,104
09-08-2019,23 - 00,0,"1659,5",1795,0,0,0,"202,7",0,0,702,0,"232,1",250,0,0,50,0,"1087,3",0,0,0,250,0,723
10-08-2019,00 - 01,0,"853,7","516,3",0,0,0,"253,9",0,0,702,0,"1,7",250,0,100,0,0,"628,8",0,0,0,"249,9",0,"507,5"
10-08-2019,01 - 02,0,"797,1","545,2",0,0,0,"203,8",0,0,702,0,"5,9",250,0,100,0,0,"590,5",0,0,0,250,0,"402,8"
10-08-2019,02 - 03,0,"976,8","442,1",0,0,0,"237,7",0,0,702,0,0,127,0,100,0,0,"242,2",0,0,0,250,0,723
10-08-2019,03 - 04,0,"836,6",283,0,0,"20,5","257,1",0,0,702,0,0,0,0,100,0,0,"184,8",0,0,0,250,0,723
10-08-2019,04 - 05,0,"760,7","251,9",0,0,150,"312,8",0,0,702,"5,8",0,0,0,100,0,0,"188,2",0,0,0,250,0,723
10-08-2019,05 - 06,0,"750,3","295,2",0,0,150,"328,4",0,0,702,"37,7",0,0,0,100,0,0,"215,4",0,0,0,250,0,723
10-08-2019,06 - 07,0,"814,8","508,7",0,0,"88,9","272,3",0,0,702,0,0,0,0,50,0,0,337,0,0,0,250,0,723
10-08-2019,07 - 08,0,"1070,5","683,8",0,0,0,"158,1",0,0,702,0,0,"187,6",0,50,0,0,"406,8",0,0,0,250,0,723
10-08-2019,08 - 09,0,"1154,1",1081,0,0,0,"68,4",0,0,702,0,80,250,0,50,0,0,"901,6",0,0,0,250,0,"593,7"
10-08-2019,09 - 10,0,"1130,5","1188,1",0,"0,8",0,0,0,0,702,0,"151,2",250,0,50,0,0,"1243,4",0,0,0,250,0,"442,6"
10-08-2019,10 - 11,0,"1322,3","1212,4",0,0,0,"2,9",0,0,702,0,"123,5",250,0,50,0,0,"1196,2",0,0,0,250,0,723
10-08-2019,11 - 12,0,"1305,5","1084,7",0,0,0,"36,5",0,0,702,0,"110,9",250,0,50,0,0,"1105,2",0,0,0,"249,7",0,723
10-08-2019,12 - 13,0,"1278,1","882,2",0,0,0,"69,9",0,0,702,0,"94,2",250,0,50,0,0,"908,2",0,0,0,250,0,723
10-08-2019,13 - 14,0,"1160,9","745,3",0,0,0,"127,2",0,0,702,0,"88,2",250,0,50,0,0,"854,5",0,0,0,250,0,723
10-08-2019,14 - 15,0,"1111,8","671,4",0,0,0,"130,7",0,0,702,0,"90,8",250,0,50,0,0,"795,4",0,0,0,250,0,723
10-08-2019,15 - 16,0,"1108,2","651,5",0,0,0,"127,6",0,0,702,0,"91,8",250,0,50,0,0,772,0,0,0,250,0,723
10-08-2019,16 - 17,0,1148,"757,6",0,0,0,"168,7",0,0,702,0,"97,2",250,0,0,0,0,"817,6",0,0,0,250,0,723
10-08-2019,17 - 18,0,"1233,6","919,3",0,0,0,"158,7",0,0,702,0,"133,9",250,0,0,50,0,"889,6",0,0,0,250,0,723
10-08-2019,18 - 19,0,"1162,1",838,0,0,0,"225,7",0,0,702,0,"72,7",250,0,0,50,0,"890,8",0,0,0,250,0,723
10-08-2019,19 - 20,0,"665,9",0,0,0,0,"386,1",0,0,702,0,"22,9","126,2",0,0,50,0,"528,4",0,0,0,"177,4",0,394
10-08-2019,20 - 21,0,"264,6",0,"201,2",0,0,"466,8",0,0,702,0,"102,8","44,5",0,0,50,0,"662,2",0,0,0,"0,2","32,1",0
10-08-2019,21 - 22,0,"526,5",0,0,0,"73,3","654,3",0,0,702,0,0,0,0,0,50,0,"552,7","0,1",0,0,"8,3",0,"406,5"
10-08-2019,22 - 23,0,"90,9",0,"447,7",0,"147,6",700,0,0,702,0,"5,1",0,0,0,50,0,"497,9",0,0,0,"53,2",0,0
10-08-2019,23 - 00,0,0,0,"957,6",0,"96,7","428,5",0,0,702,0,0,0,0,0,0,0,"0,2","266,8",0,0,250,"213,1",0
11-08-2019,00 - 01,"80,8",0,0,"903,6",0,150,700,0,0,702,100,0,0,150,100,0,0,0,238,0,0,250,0,"405,9"
11-08-2019,01 - 02,"666,3",0,0,1389,0,150,700,0,0,702,100,0,0,150,100,0,"25,8",0,0,0,0,250,0,"84,3"
11-08-2019,02 - 03,"510,1",0,0,1323,0,150,700,0,0,702,100,0,0,150,100,0,"186,8",0,0,0,0,250,0,"207,5"
11-08-2019,03 - 04,"447,2",0,0,1250,0,150,700,0,0,702,100,0,0,150,100,0,"196,6",0,0,0,0,"245,9",0,"270,2"
11-08-2019,04 - 05,"412,8",0,0,1222,0,150,700,0,0,702,100,0,0,150,100,0,"221,3",0,0,0,0,"240,9",0,"302,9"
11-08-2019,05 - 06,"489,6",0,0,1273,0,150,700,0,0,702,100,0,0,150,100,0,"218,7",0,0,0,0,"248,6",0,"244,8"
11-08-2019,06 - 07,"458,9",0,0,"1227,5",0,150,700,0,0,702,100,0,0,150,50,0,"220,7",0,0,0,0,250,0,"283,2"
11-08-2019,07 - 08,"408,8",0,0,"1116,5",0,150,700,0,0,702,100,0,0,150,50,0,"55,4",0,0,0,0,250,0,"228,2"
11-08-2019,08 - 09,0,"339,5",0,"42,2",0,150,700,0,0,702,100,0,0,150,50,0,0,"379,3",0,0,0,250,0,"683,4"
11-08-2019,09 - 10,0,"484,9","50,4",0,0,150,"545,1",0,0,702,100,0,0,"31,8",50,0,0,451,0,0,0,"249,9",0,"692,1"
11-08-2019,10 - 11,0,"613,8","101,3",0,0,150,"407,7",0,0,702,"4,8",0,0,0,50,0,0,"450,7",0,0,0,250,0,723
11-08-2019,11 - 12,0,"611,8","45,2",0,0,150,"477,9",0,0,702,"20,7",0,0,0,50,0,0,"446,3",0,0,0,250,0,723
11-08-2019,12 - 13,0,"331,5",0,"194,4",0,150,"621,5",0,0,702,"28,8",0,0,"114,6",50,0,0,"542,9",0,0,0,250,0,"620,2"
11-08-2019,13 - 14,0,"292,3",0,"221,8",0,150,"695,3",0,0,702,"35,8",0,0,150,50,0,0,"549,6","0,1",0,0,"249,9",0,"601,8"
11-08-2019,14 - 15,0,"159,4",0,"387,7",0,150,700,0,0,702,"39,8",0,0,150,50,0,0,526,0,0,0,250,0,"477,1"
11-08-2019,15 - 16,0,"159,1",0,"251,6",0,150,700,0,0,702,0,"29,4",0,150,0,50,0,"545,8",0,0,0,250,0,"365,2"
11-08-2019,16 - 17,0,517,"51,8",0,0,150,700,0,0,702,0,"13,5",0,"104,1",0,0,0,"551,9",0,0,0,250,0,723
11-08-2019,17 - 18,0,"582,8","266,7",0,0,"144,1","673,1",0,0,702,0,"0,1",0,0,0,50,0,"633,4",0,0,0,250,0,"363,8"
11-08-2019,18 - 19,0,"270,6",467,0,0,0,"330,3",0,0,132,0,"241,2","89,8",0,0,50,0,"1152,4",0,0,0,250,0,0
11-08-2019,19 - 20,0,"24,7","709,2",0,0,0,0,0,0,0,0,"504,6","22,2",0,0,50,0,"1637,1",0,0,0,250,619,0
11-08-2019,20 - 21,0,0,"636,9",0,0,0,0,0,366,0,0,"503,4","138,8",0,0,50,0,"1503,8","319,7",0,0,250,723,0
