Date,Hours,NO1 > NO2,NO2 > NO1,NO1 > SE3,SE3 > NO1,NO4 > SE2,SE2 > NO4,SE2 > NO3,NO3 > SE2,NO2 > DK1,DK1 > NO2,NO3 > NO4,NO4 > NO3,NO4 > SE1,SE1 > NO4,NO1 > NO3,NO3 > NO1,NO1 > NO5,NO5 > NO1,NO5 > NO2,NO2 > NO5,NO3 > NO5,NO5 > NO3
29-07-2016,05 - 06,"239,6",0,750,0,100,0,220,0,1400,0,0,400,400,0,300,0,0,1600,500,0,200,0
29-07-2016,06 - 07,"109,9",0,750,0,100,0,0,"189,2",1400,0,0,400,400,0,200,0,0,1600,500,0,200,0
29-07-2016,07 - 08,0,"92,2",850,0,100,0,0,"558,7",1400,0,0,400,400,0,200,0,0,1600,500,0,200,0
29-07-2016,08 - 09,0,"324,1",900,0,100,0,0,"525,3",1400,0,0,400,400,0,200,0,0,1600,500,0,200,0
29-07-2016,09 - 10,0,396,900,0,100,0,0,"510,4",1400,0,0,400,400,0,200,0,0,1600,500,0,200,0
29-07-2016,10 - 11,0,"452,1",900,0,100,0,0,"522,3",1400,0,0,400,400,0,200,0,0,1600,500,0,200,0
29-07-2016,11 - 12,0,"460,3",900,0,100,0,0,"480,9",1400,0,0,400,400,0,200,0,0,1600,500,0,200,0
29-07-2016,12 - 13,0,"452,4",900,0,100,0,0,"320,4",1400,0,0,400,400,0,200,0,0,1600,500,0,200,0
29-07-2016,13 - 14,0,"428,5",900,0,100,0,0,68,1400,0,0,400,400,0,200,0,0,1600,500,0,200,0
29-07-2016,14 - 15,0,401,900,0,100,0,"17,7",0,1400,0,0,400,400,0,200,0,0,1600,500,0,200,0
29-07-2016,15 - 16,0,"366,7",900,0,100,0,54,0,1400,0,0,400,400,0,200,0,0,1600,500,0,200,0
29-07-2016,16 - 17,0,"337,8",900,0,100,0,"43,1",0,1400,0,0,400,400,0,200,0,0,1600,500,0,200,0
29-07-2016,17 - 18,0,"242,1",900,0,100,0,"22,4",0,1400,0,0,400,400,0,150,0,0,1600,500,0,200,0
29-07-2016,18 - 19,0,"191,4",900,0,100,0,0,248,1400,0,0,400,400,0,150,0,0,1600,500,0,200,0
29-07-2016,19 - 20,0,"132,7",900,0,100,0,0,"407,8",1400,0,0,400,400,0,150,0,0,1600,500,0,200,0
29-07-2016,20 - 21,0,"58,8",850,0,100,0,0,"361,8",1400,0,0,400,400,0,200,0,0,1600,500,0,200,0
29-07-2016,21 - 22,0,"10,4",850,0,100,0,0,"153,1",1400,0,0,400,400,0,200,0,0,1600,500,0,200,0
29-07-2016,22 - 23,"40,9",0,850,0,100,0,0,"123,2",1400,0,0,400,400,0,200,0,0,1600,500,0,200,0
29-07-2016,23 - 00,"119,5",0,750,0,100,0,0,"178,8",1400,0,0,400,400,0,300,0,0,1600,500,0,200,0
30-07-2016,00 - 01,"264,8",0,750,0,100,0,0,180,1400,0,0,400,400,0,300,0,0,1600,500,0,200,0
30-07-2016,01 - 02,"373,9",0,750,0,100,0,"164,1",0,1400,0,0,400,400,0,300,0,0,1600,500,0,200,0
30-07-2016,02 - 03,"395,2",0,750,0,100,0,"319,4",0,1400,0,0,400,400,0,300,0,0,1600,500,0,200,0
30-07-2016,03 - 04,"416,3",0,750,0,0,0,"368,1",0,1400,0,0,400,"163,7",0,300,0,0,1600,500,0,200,0
30-07-2016,04 - 05,"443,7",0,750,0,0,0,"418,9",0,1400,0,0,"336,4","38,5",0,300,0,0,1600,500,0,200,0
30-07-2016,05 - 06,"530,2",0,750,0,0,0,"435,2",0,1400,0,0,"306,6","115,9",0,300,0,0,1600,500,0,200,0
30-07-2016,06 - 07,"504,8",0,750,0,0,0,"376,7",0,1400,0,0,364,"219,6",0,300,0,0,1600,500,0,200,0
30-07-2016,07 - 08,"418,1",0,750,0,100,0,"257,3",0,1400,0,0,400,400,0,300,0,0,1600,500,0,200,0
30-07-2016,08 - 09,"269,6",0,850,0,100,0,"138,5",0,1400,0,0,400,400,0,300,0,0,1600,500,0,200,0
30-07-2016,09 - 10,"97,3",0,850,0,100,0,"12,5",0,1400,0,0,400,400,0,300,0,0,1600,500,0,200,0
30-07-2016,10 - 11,"14,4",0,850,0,100,0,"72,2",0,1400,0,0,400,400,0,300,0,0,1600,500,0,200,0
30-07-2016,11 - 12,0,"28,6",850,0,100,0,"98,5",0,1400,0,0,400,400,0,300,0,0,1600,500,0,200,0
30-07-2016,12 - 13,0,"16,6",850,0,100,0,180,0,1400,0,0,400,400,0,300,0,0,1600,500,0,200,0
30-07-2016,13 - 14,0,"9,8",850,0,100,0,"209,9",0,1400,0,0,400,400,0,300,0,0,1600,500,0,200,0
30-07-2016,14 - 15,0,"27,1",850,0,100,0,"265,7",0,"1169,1",0,0,400,400,0,300,0,0,1600,500,0,200,0
30-07-2016,15 - 16,0,"3,8",850,0,100,0,265,0,"1228,2",0,0,400,400,0,300,0,0,1600,500,0,200,0
30-07-2016,16 - 17,"0,7",0,850,0,100,0,251,0,1400,0,0,400,400,0,300,0,0,1600,500,0,200,0
30-07-2016,17 - 18,"47,8",0,850,0,100,0,"220,2",0,1400,0,0,400,400,0,300,0,0,1600,500,0,200,0
30-07-2016,18 - 19,"79,9",0,850,0,100,0,0,"57,5",1400,0,0,400,400,0,300,0,0,1600,500,0,200,0
30-07-2016,19 - 20,"111,1",0,850,0,100,0,0,"221,6",1400,0,0,400,400,0,300,0,0,1600,500,0,200,0
30-07-2016,20 - 21,"101,2",0,850,0,100,0,0,"189,8",1400,0,0,400,400,0,300,0,0,1600,500,0,200,0
30-07-2016,21 - 22,"186,6",0,750,0,100,0,0,"241,9",1400,0,0,400,400,0,300,0,0,1600,500,0,200,0
30-07-2016,22 - 23,"187,4",0,750,0,100,0,0,"251,9",1400,0,0,400,400,0,300,0,0,1600,500,0,200,0
30-07-2016,23 - 00,"244,1",0,750,0,100,0,0,"64,8",1400,0,0,400,400,0,300,0,0,1600,500,0,200,0
31-07-2016,00 - 01,"201,3",0,750,0,100,0,"209,9",0,1400,0,0,400,400,0,300,0,0,1600,500,0,200,0
31-07-2016,01 - 02,"274,5",0,750,0,100,0,"439,8",0,1400,0,0,400,"334,4",0,300,0,0,1600,500,0,200,0
31-07-2016,02 - 03,"321,7",0,750,0,0,"25,7",700,0,1400,0,0,"186,7",0,15,300,0,0,1600,500,0,200,0
31-07-2016,03 - 04,"313,7",0,750,0,0,100,700,0,"1244,5",0,0,"194,3",0,"79,4",300,0,0,"1592,9",500,0,200,0
31-07-2016,04 - 05,"315,3",0,750,0,0,100,700,0,"1243,6",0,0,"171,6",0,98,300,0,0,"1555,5",500,0,200,0
31-07-2016,05 - 06,"306,5",0,750,0,0,100,"699,9",0,"1125,2",0,0,"156,9",0,"91,6",300,0,0,1503,500,0,200,0
31-07-2016,06 - 07,"157,1",0,750,0,0,100,700,0,"780,5",0,0,"171,9",0,136,300,0,0,"1371,3",500,0,200,0
31-07-2016,07 - 08,"318,7",0,750,0,0,100,700,0,"1294,3",0,0,"122,5",0,"20,9",300,0,0,"1581,1",500,0,200,0
31-07-2016,08 - 09,"193,1",0,850,0,0,0,"430,6",0,1400,0,0,"387,7","130,5",0,300,0,0,1600,500,0,200,0
31-07-2016,09 - 10,"62,4",0,850,0,100,0,"360,8",0,1400,0,0,400,400,0,300,0,0,1600,500,0,200,0
31-07-2016,10 - 11,0,"80,2",850,0,100,0,"263,4",0,1400,0,0,400,400,0,300,0,0,1600,500,0,200,0
31-07-2016,11 - 12,0,"132,3",850,0,100,0,"229,3",0,1400,0,0,400,400,0,300,0,0,1600,500,0,200,0
31-07-2016,12 - 13,0,"153,1",850,0,100,0,"259,3",0,1400,0,0,400,400,0,300,0,0,1600,500,0,200,0
31-07-2016,13 - 14,0,"174,2",850,0,100,0,"366,6",0,1400,0,0,400,400,0,300,0,0,1600,500,0,200,0
31-07-2016,14 - 15,0,"172,3",850,0,"10,3",0,"491,6",0,"1191,6",0,0,"399,9",400,0,300,0,0,1600,500,0,200,0
31-07-2016,15 - 16,0,"180,1",850,0,"59,2",0,"495,6",0,"937,5",0,0,400,400,0,300,0,0,1600,500,0,200,0
31-07-2016,16 - 17,0,"214,5",850,0,100,0,"465,7",0,"992,9",0,0,400,400,0,300,0,0,1600,500,0,200,0
31-07-2016,17 - 18,0,"184,7",850,0,100,0,"353,5",0,1400,0,0,400,400,0,300,0,0,1600,500,0,200,0
31-07-2016,18 - 19,0,"192,6",850,0,100,0,"310,5",0,1400,0,0,400,400,0,300,0,0,1600,500,0,200,0
31-07-2016,19 - 20,0,"193,6",850,0,100,0,"201,2",0,1400,0,0,400,400,0,300,0,0,1600,500,0,200,0
31-07-2016,20 - 21,0,"195,6",850,0,100,0,"47,1",0,1400,0,0,400,400,0,300,0,0,1600,500,0,200,0
31-07-2016,21 - 22,0,"76,6",750,0,100,0,0,"23,2",1400,0,0,400,400,0,300,0,0,1600,500,0,200,0
31-07-2016,22 - 23,0,"88,7",750,0,100,0,0,"118,3",1400,0,0,400,400,0,300,0,0,1600,500,0,200,0
31-07-2016,23 - 00,0,"2,6",750,0,100,0,"179,4",0,1400,0,0,400,400,0,300,0,0,1600,500,0,200,0
01-08-2016,00 - 01,"155,4",0,750,0,0,0,"625,4",0,1400,0,0,400,0,76,300,0,0,1600,500,0,200,0
01-08-2016,01 - 02,"190,5",0,750,0,0,100,700,0,1350,0,0,"302,3",0,"173,1",300,0,0,1600,500,0,200,0
01-08-2016,02 - 03,"327,7",0,"544,2",0,0,100,700,0,"750,1",0,0,298,0,200,300,0,0,"1547,7",500,0,200,0
01-08-2016,03 - 04,"182,4",0,750,0,0,100,700,0,"991,6",0,0,"297,9",0,200,300,0,0,1600,500,0,200,0
01-08-2016,04 - 05,"204,3",0,750,0,0,100,700,0,"1027,9",0,0,287,0,200,300,0,0,1600,500,0,200,0
01-08-2016,05 - 06,"244,9",0,750,0,0,"92,9",700,0,1159,0,0,"276,7",0,0,300,0,0,1600,500,0,200,0
01-08-2016,06 - 07,"211,4",0,750,0,100,0,"248,2",0,1400,0,0,400,400,0,200,0,0,1600,500,0,200,0
01-08-2016,07 - 08,"165,7",0,550,0,100,0,0,"246,2",1400,0,0,400,400,0,150,0,0,1600,500,0,200,0
01-08-2016,08 - 09,0,"36,1",550,0,100,0,0,"409,5",1400,0,0,400,400,0,150,0,0,1600,500,0,200,0
01-08-2016,09 - 10,0,"43,3",550,0,100,0,0,"316,5",1400,0,0,400,400,0,150,0,0,1600,500,0,200,0
01-08-2016,10 - 11,0,"85,5",550,0,100,0,0,"119,7",1400,0,0,400,400,0,150,0,0,1600,500,0,200,0
01-08-2016,11 - 12,0,"100,1",550,0,100,0,0,"146,8",1400,0,0,400,400,0,150,0,0,1600,500,0,200,0
01-08-2016,12 - 13,0,"119,9",550,0,100,0,0,122,1400,0,0,400,400,0,150,0,0,1600,500,0,200,0
01-08-2016,13 - 14,0,"114,3",550,0,100,0,0,88,1400,0,0,400,400,0,150,0,0,1600,500,0,200,0
01-08-2016,14 - 15,0,"103,6",550,0,100,0,0,"18,5",1400,0,0,400,400,0,150,0,0,1600,500,0,200,0
01-08-2016,15 - 16,0,"80,5",550,0,100,0,"49,8",0,"1376,5",0,0,400,400,0,150,0,0,1600,500,0,200,0
01-08-2016,16 - 17,0,"69,5",550,0,100,0,"97,5",0,"1355,6",0,0,400,400,0,150,0,0,1600,500,0,200,0
01-08-2016,17 - 18,0,"20,8",550,0,100,0,0,"161,3",1400,0,0,400,400,0,150,0,0,1600,500,0,200,0
01-08-2016,18 - 19,"375,1",0,550,0,100,0,0,"322,8",1532,0,0,400,400,0,150,0,0,1900,300,0,200,0
01-08-2016,19 - 20,"402,8",0,550,0,100,0,0,"315,6",1532,0,0,400,400,0,150,0,0,1900,300,0,200,0
01-08-2016,20 - 21,"453,3",0,550,0,100,0,0,"104,6",1532,0,0,400,400,0,150,0,0,1900,300,0,200,0
01-08-2016,21 - 22,"514,9",0,550,0,100,0,0,"151,1",1532,0,0,400,400,0,150,0,0,1900,300,0,200,0
01-08-2016,22 - 23,"460,8",0,550,0,100,0,0,"171,3",1532,0,0,400,400,0,150,0,0,1900,300,0,200,0
01-08-2016,23 - 00,"533,9",0,550,0,100,0,"70,2",0,1532,0,0,400,400,0,150,0,0,1900,300,0,200,0
02-08-2016,00 - 01,"842,6",0,500,0,100,0,"256,4",0,1532,0,0,400,400,0,150,0,0,1900,300,0,200,0
02-08-2016,01 - 02,"931,9",0,500,0,"0,1",0,"452,5",0,1532,0,0,400,0,"3,6",150,0,0,1900,300,0,200,0
02-08-2016,02 - 03,"996,9",0,500,0,0,0,"466,3",0,1532,0,0,"378,8",0,"123,3",150,0,0,1900,300,0,200,0
02-08-2016,03 - 04,"1008,1",0,500,0,0,0,"482,8",0,1532,0,0,"370,6",0,"136,8",150,0,0,1900,300,0,200,0
02-08-2016,04 - 05,"1027,7",0,500,0,0,0,"632,1",0,1532,0,0,"316,5",0,"153,3",150,0,0,1900,300,0,200,0
02-08-2016,05 - 06,983,0,500,0,"0,1",0,"371,5",0,1532,0,0,331,400,0,150,0,0,1900,300,0,200,0
02-08-2016,06 - 07,"791,6",0,500,0,100,0,0,"356,3",1532,0,0,400,400,0,150,0,0,1900,300,0,200,0
02-08-2016,07 - 08,"535,7",0,500,0,100,0,0,600,1532,0,0,400,400,0,150,0,0,1900,300,0,200,0
02-08-2016,08 - 09,"361,7",0,500,0,100,0,0,600,1532,0,0,400,400,0,150,0,0,1900,300,0,200,0
02-08-2016,09 - 10,"266,6",0,500,0,100,0,0,600,1532,0,0,400,400,0,150,0,0,1900,300,0,200,0
02-08-2016,10 - 11,"227,1",0,500,0,100,0,0,600,1532,0,0,400,400,0,150,0,0,1900,300,0,200,0
02-08-2016,11 - 12,"242,6",0,500,0,100,0,0,600,1532,0,0,400,400,0,150,0,0,1900,300,0,200,0
02-08-2016,12 - 13,"237,1",0,500,0,100,0,0,600,1532,0,0,400,400,0,150,0,0,1900,300,0,200,0
02-08-2016,13 - 14,"249,5",0,500,0,100,0,0,600,1532,0,0,400,400,0,150,0,0,1900,300,0,200,0
02-08-2016,14 - 15,"272,5",0,500,0,100,0,0,600,1532,0,0,400,400,0,150,0,0,1900,300,0,200,0
02-08-2016,15 - 16,"314,6",0,500,0,100,0,0,"563,9",1532,0,0,400,400,0,150,0,0,1900,300,0,200,0
02-08-2016,16 - 17,"345,7",0,500,0,100,0,0,"536,4",1532,0,0,400,400,0,150,0,0,1900,300,0,200,0
02-08-2016,17 - 18,"370,3",0,500,0,100,0,0,"588,2",1532,0,0,400,400,0,150,0,0,1900,300,0,200,0
02-08-2016,18 - 19,435,0,500,0,100,0,0,600,1532,0,0,400,400,0,150,0,0,1900,300,0,200,0
02-08-2016,19 - 20,"487,3",0,500,0,100,0,0,"598,1",1532,0,0,400,400,0,150,0,0,1900,500,0,200,0
02-08-2016,20 - 21,"487,9",0,500,0,100,0,0,"559,3",1532,0,0,400,400,0,150,0,0,1900,500,0,200,0
02-08-2016,21 - 22,551,0,500,0,100,0,0,"501,8",1532,0,0,400,400,0,150,0,0,1900,500,0,200,0
02-08-2016,22 - 23,"600,7",0,500,0,100,0,0,"348,5",1532,0,0,400,400,0,150,0,0,1900,500,0,200,0
02-08-2016,23 - 00,"731,7",0,500,0,100,0,0,"152,8",1532,0,0,400,400,0,150,0,0,1900,500,0,200,0
03-08-2016,00 - 01,"931,8",0,500,0,100,0,"292,7",0,1532,0,0,400,"358,7",0,150,0,0,1900,500,0,200,0
03-08-2016,01 - 02,"1002,6",0,500,0,0,0,"406,2",0,1532,0,0,"394,3",0,"113,4",150,0,0,1900,500,0,200,0
03-08-2016,02 - 03,"1013,5",0,500,0,0,0,"508,7",0,1532,0,0,"314,2",0,"195,3",150,0,0,1870,500,0,200,0
03-08-2016,03 - 04,"885,5",0,500,0,0,"0,9",700,0,1532,0,0,"229,5",0,"192,9",150,0,0,"1772,8",500,0,200,0
03-08-2016,04 - 05,"855,2",0,500,0,0,0,"617,1",0,1532,0,0,"288,8",0,"197,4",150,0,0,"1727,3",500,0,200,0
03-08-2016,05 - 06,"1000,5",0,500,0,0,0,"326,2",0,1532,0,0,"392,9",400,0,150,0,0,"1855,5","499,9",0,200,0
03-08-2016,06 - 07,"846,7",0,500,0,100,0,0,"266,9",1532,0,0,400,400,0,150,0,0,1900,500,0,200,0
03-08-2016,07 - 08,"596,4",0,500,0,100,0,0,"597,5",1532,0,0,400,400,0,150,0,0,1900,500,0,200,0
03-08-2016,08 - 09,432,0,500,0,100,0,0,600,1532,0,0,400,400,0,150,0,0,1900,500,0,200,0
03-08-2016,09 - 10,"281,3",0,500,0,100,0,0,600,1532,0,0,400,400,0,150,0,0,1900,500,0,200,0
03-08-2016,10 - 11,"226,9",0,500,0,100,0,0,600,1532,0,0,400,400,0,150,0,0,1900,500,0,200,0
03-08-2016,11 - 12,"175,4",0,500,0,100,0,0,600,"1349,8",0,0,400,400,0,150,0,0,1900,500,0,200,0
03-08-2016,12 - 13,"134,8",0,500,0,100,0,0,600,"1220,5",0,0,400,400,0,150,0,0,1900,500,0,200,0
03-08-2016,13 - 14,"129,4",0,500,0,100,0,0,"505,3","1215,2",0,0,400,400,0,150,0,0,1900,500,0,200,0
03-08-2016,14 - 15,"138,5",0,500,0,100,0,0,600,"1178,6",0,0,400,400,0,150,0,0,1900,500,0,200,0
03-08-2016,15 - 16,"200,4",0,500,0,100,0,0,"549,1",1088,0,0,400,400,0,150,0,0,"1864,3",500,0,200,0
03-08-2016,16 - 17,"197,2",0,500,0,100,0,0,"375,7","1080,3",0,0,400,400,0,150,0,0,"1820,7",500,0,200,0
03-08-2016,17 - 18,"350,4",0,500,0,100,0,0,"519,3","1278,7",0,0,400,400,0,150,0,0,1900,500,0,200,0
03-08-2016,18 - 19,"447,6",0,500,0,100,0,0,600,"1361,4",0,0,400,400,0,150,0,0,1900,500,0,200,0
03-08-2016,19 - 20,"461,4",0,500,0,100,0,0,600,"1281,7",0,0,400,400,0,150,0,0,1900,500,0,200,0
03-08-2016,20 - 21,"505,4",0,500,0,100,0,0,"414,6","1277,2",0,0,400,400,0,150,0,0,1900,500,0,200,0
03-08-2016,21 - 22,"553,4",0,500,0,100,0,0,"279,5",1280,0,0,400,400,0,150,0,0,1900,500,0,200,0
03-08-2016,22 - 23,"598,9",0,500,0,100,0,0,186,"1340,6",0,0,400,400,0,150,0,0,1900,500,0,200,0
03-08-2016,23 - 00,"710,5",0,500,0,100,0,"52,1",0,"1324,9",0,0,400,400,0,150,0,0,1900,500,0,200,0
04-08-2016,00 - 01,"543,1",0,550,0,0,"137,2",700,0,1005,0,0,"309,9",0,200,150,0,0,"1690,2",500,0,200,0
04-08-2016,01 - 02,"460,9",0,550,0,0,200,700,0,"1068,4",0,0,"345,6",0,200,150,0,0,"1518,5",500,0,200,0
04-08-2016,02 - 03,0,0,550,0,0,200,700,0,"845,7",0,0,"318,5",0,200,150,0,0,"1087,7","423,5",0,200,0
04-08-2016,03 - 04,0,0,550,0,0,200,700,0,"413,6",0,0,317,0,200,150,0,0,"1135,2","104,9",0,200,0
04-08-2016,04 - 05,0,0,550,0,0,200,700,0,"693,1",0,0,"309,3",0,200,150,0,0,"1125,7","301,5",0,200,0
04-08-2016,05 - 06,"521,6",0,550,0,0,"86,3",700,0,"1156,7",0,0,"186,1",0,0,150,0,0,"1535,8",500,0,200,0
04-08-2016,06 - 07,"510,4",0,550,0,100,0,"31,6",0,"1315,9",0,0,400,400,0,150,0,0,"1769,9",500,0,200,0
04-08-2016,07 - 08,"422,6",0,550,0,100,0,0,"286,5","1444,9",0,0,400,400,0,150,0,0,2000,500,0,200,0
04-08-2016,08 - 09,"283,3",0,550,0,100,0,0,600,"1454,6",0,0,400,400,0,150,0,0,2000,500,0,200,0
04-08-2016,09 - 10,"106,2",0,550,0,100,0,0,600,"1112,4",0,0,400,400,0,150,0,0,"1994,9",500,0,200,0
04-08-2016,10 - 11,"52,4",0,550,0,100,0,0,600,"888,2",0,0,400,400,0,150,0,0,"1986,4",500,0,200,0
04-08-2016,11 - 12,"38,2",0,550,0,100,0,0,600,"857,1",0,0,400,400,0,150,0,0,"1971,3",500,0,200,0
04-08-2016,12 - 13,"1,4",0,550,0,100,0,0,594,686,0,0,400,400,0,150,0,0,"1941,5",500,0,200,0
04-08-2016,13 - 14,0,0,550,0,100,0,0,570,"619,4",0,0,400,400,0,150,0,0,"1953,6","460,1",0,200,0
04-08-2016,14 - 15,0,0,550,0,100,0,0,"515,3","579,5",0,0,400,400,0,150,0,0,1920,"388,4",0,200,0
04-08-2016,15 - 16,0,0,550,0,100,0,0,457,"523,8",0,0,400,400,0,150,0,0,"1841,6","234,1",0,200,0
04-08-2016,16 - 17,0,0,550,0,100,0,0,"338,1","557,8",0,0,400,400,0,150,0,0,1818,"129,8",0,200,0
04-08-2016,17 - 18,0,0,550,0,100,0,0,"537,3","882,6",0,0,400,400,0,150,0,0,"1740,4","324,2",0,200,0
04-08-2016,18 - 19,0,0,550,0,100,0,0,600,"956,4",0,0,400,400,0,150,0,0,1688,"421,8",0,200,0
04-08-2016,19 - 20,"279,3",0,550,0,100,0,0,600,"991,5",0,0,400,400,0,150,0,0,1916,"499,9",0,200,0
04-08-2016,20 - 21,"310,6",0,550,0,100,0,0,"510,4","997,8",0,0,400,400,0,150,0,0,"1901,2",500,0,200,0
04-08-2016,21 - 22,"299,1",0,550,0,100,0,0,"502,3",1004,0,0,400,400,0,150,0,0,"1846,6",500,0,200,0
04-08-2016,22 - 23,"441,7",0,550,0,100,0,0,"469,8","1025,9",0,0,400,400,0,150,0,0,1941,500,0,200,0
04-08-2016,23 - 00,"358,3",0,550,0,100,0,0,"128,9","1016,8",0,0,400,400,0,150,0,0,"1702,6",500,0,200,0
05-08-2016,00 - 01,"611,9",0,550,0,100,0,0,"5,9","1346,2",0,0,400,400,0,150,0,0,"1828,9",500,0,200,0
05-08-2016,01 - 02,"672,9",0,550,0,100,0,"265,8",0,"1396,8",0,0,400,400,0,150,0,0,"1765,4",500,0,200,0
05-08-2016,02 - 03,"733,6",0,550,0,"99,9",0,"514,1",0,"1489,2",0,0,400,"202,9",0,150,0,0,"1764,2",500,0,200,0
05-08-2016,03 - 04,"765,7",0,550,0,0,0,"555,5",0,1532,0,0,400,0,"107,1",150,0,0,"1778,7",500,0,200,0
05-08-2016,04 - 05,"783,8",0,550,0,0,0,"533,8",0,1532,0,0,400,0,"56,1",150,0,0,"1785,4",500,0,200,0
05-08-2016,05 - 06,"764,5",0,550,0,100,0,"192,3",0,1532,0,0,400,400,0,150,0,0,"1805,6",500,0,200,0
05-08-2016,06 - 07,"662,5",0,550,0,100,0,0,"267,1",1532,0,0,400,400,0,150,0,0,"1907,2",500,0,200,0
05-08-2016,07 - 08,"457,3",0,550,0,100,0,0,600,1532,0,0,400,400,0,150,0,0,"2040,2",500,0,200,0
05-08-2016,08 - 09,"361,8",0,550,0,100,0,0,600,1532,0,0,400,400,0,150,0,0,"2099,3",500,0,200,0
05-08-2016,09 - 10,"278,6",0,550,0,100,0,0,600,1532,0,0,400,400,0,150,0,0,2100,500,0,200,0
05-08-2016,10 - 11,"206,4",0,550,0,100,0,0,600,1532,0,0,400,400,0,150,0,0,2100,500,0,200,0
05-08-2016,11 - 12,"212,2",0,550,0,100,0,0,600,1532,0,0,400,400,0,150,0,0,2100,500,0,200,0
05-08-2016,12 - 13,136,0,550,0,100,0,0,600,1532,0,0,400,400,0,150,0,0,"2004,8",500,0,200,0
05-08-2016,13 - 14,"132,2",0,550,0,100,0,0,"561,7",1532,0,0,400,400,0,150,0,0,"1982,7",500,0,200,0
05-08-2016,14 - 15,"154,5",0,550,0,100,0,0,"495,8",1532,0,0,400,400,0,150,0,0,"1959,3",500,0,200,0
05-08-2016,15 - 16,"149,9",0,550,0,100,0,0,"473,4",1532,0,0,400,400,0,150,0,0,"1939,8",500,0,200,0
05-08-2016,16 - 17,"57,2",0,700,0,100,0,0,"252,1",1532,0,0,400,400,0,150,0,0,"1947,2",500,0,200,0
05-08-2016,17 - 18,"103,7",0,700,0,100,0,0,"554,8",1532,0,0,400,400,0,150,0,0,"1947,3",500,0,200,0
05-08-2016,18 - 19,"148,8",0,700,0,100,0,0,"593,5",1532,0,0,400,400,0,150,0,0,"1954,6",500,0,200,0
05-08-2016,19 - 20,"346,4",0,700,0,100,0,0,"564,3",1532,0,0,400,400,0,150,0,0,2100,500,0,200,0
05-08-2016,20 - 21,"405,8",0,700,0,100,0,0,"540,6",1532,0,0,400,400,0,150,0,0,"2099,4",500,0,200,0
05-08-2016,21 - 22,"434,2",0,700,0,100,0,0,"546,3",1532,0,0,400,400,0,150,0,0,"2085,8",500,0,200,0
05-08-2016,22 - 23,"368,7",0,700,0,100,0,0,396,"1410,1",0,0,400,400,0,150,0,0,"2001,4",500,0,200,0
05-08-2016,23 - 00,"295,5",0,700,0,100,0,0,115,"1269,8",0,0,400,400,0,150,0,0,"1820,8",500,0,200,0
06-08-2016,00 - 01,"349,5",0,500,0,100,0,"22,1",0,"1004,3",0,0,400,400,0,350,0,0,"1791,8",600,0,200,0
06-08-2016,01 - 02,"370,8",0,500,0,100,0,"244,4",0,"921,5",0,0,400,400,0,350,0,0,"1702,4",600,0,200,0
06-08-2016,02 - 03,"341,4",0,500,0,100,0,"546,8",0,"815,4",0,0,400,"154,2",0,350,0,0,"1605,5",600,0,200,0
06-08-2016,03 - 04,"303,4",0,500,0,0,0,"642,1",0,"754,7",0,0,"348,5",0,200,350,0,0,"1536,5",600,0,200,0
06-08-2016,04 - 05,"297,3",0,500,0,0,200,700,0,"727,7",0,0,"318,8",0,200,350,0,0,1484,600,0,200,0
06-08-2016,05 - 06,281,0,500,0,0,"189,8",700,0,"681,3",0,0,"301,2",0,200,350,0,0,"1432,4",600,0,200,0
06-08-2016,06 - 07,"320,7",0,500,0,0,76,700,0,"808,8",0,0,"282,6",0,"167,4",350,0,0,"1502,2",600,0,200,0
06-08-2016,07 - 08,"304,5",0,500,0,100,0,"446,5",0,"898,4",0,0,400,400,0,350,0,0,"1591,9",600,0,200,0
06-08-2016,08 - 09,"235,4",0,500,0,100,0,24,0,"991,3",0,0,400,400,0,350,0,0,"1783,5",600,0,200,0
06-08-2016,09 - 10,"87,7",0,600,0,100,0,"131,9",0,"865,1",0,0,400,400,0,250,0,0,"1841,6",600,0,200,0
06-08-2016,10 - 11,0,0,600,0,100,0,"18,2",0,746,0,0,400,400,0,250,0,0,"1892,8",568,0,200,0
06-08-2016,11 - 12,0,0,600,0,100,0,"24,9",0,"400,5",0,0,400,400,0,250,0,0,"1933,4","385,3",0,200,0
06-08-2016,12 - 13,0,0,600,0,100,0,"52,6",0,0,"128,8",0,400,400,0,250,0,0,"1933,8","154,4",0,200,0
06-08-2016,13 - 14,0,"202,8",600,0,100,0,130,0,0,"728,8",0,400,400,0,250,0,0,"1707,1",0,0,200,0
06-08-2016,14 - 15,0,"669,7",600,0,100,0,"171,5",0,0,"1328,8",0,400,400,0,250,0,0,"1204,2",0,0,200,0
06-08-2016,15 - 16,0,"662,5",600,0,100,0,"238,6",0,0,"1375,3",0,400,400,0,250,0,0,"1182,6",0,0,200,0
06-08-2016,16 - 17,0,"566,1",600,0,100,0,"239,4",0,0,"1183,3",0,400,400,0,250,0,0,"1268,7",0,0,200,0
06-08-2016,17 - 18,0,98,600,0,100,0,"250,4",0,0,"583,3",0,400,400,0,250,0,0,"1733,2","0,1",0,200,0
06-08-2016,18 - 19,0,0,600,0,100,0,"279,7",0,"16,7",0,0,400,400,0,250,0,0,1810,313,0,200,0
06-08-2016,19 - 20,0,0,600,0,100,0,"228,9",0,"59,1",0,0,400,400,0,250,0,0,"1784,8","250,8",0,200,0
