Date,Hours,NO2 > NL,NL > NO2,NO1 > NO2,NO2 > NO1,NO1 > SE3,SE3 > NO1,NO4 > SE2,SE2 > NO4,SE2 > NO3,NO3 > SE2,NO2 > DK1,DK1 > NO2,NO3 > NO4,NO4 > NO3,NO4 > SE1,SE1 > NO4,NO1 > NO3,NO3 > NO1,NO1 > NO5,NO5 > NO1,NO5 > NO2,NO2 > NO5,NO3 > NO5,NO5 > NO3,NO2 > DE,DE > NO2
08-01-2021,03 - 04,0,723,0,"1822,1","1317,9",0,150,0,0,"374,2",1632,0,0,1000,650,0,0,250,0,"2272,6",0,0,0,0,0,0
08-01-2021,04 - 05,0,723,0,"1834,8","1336,2",0,150,0,0,"337,5",1632,0,0,1000,650,0,0,250,0,"2322,3",0,0,0,0,0,0
08-01-2021,05 - 06,0,723,0,"1900,1","1652,6",0,150,0,0,"322,5",1632,0,0,1000,650,0,0,250,0,"2570,5",0,0,0,0,0,0
08-01-2021,06 - 07,0,"338,3",0,1749,1790,0,150,0,0,"174,2",1632,0,0,1000,650,0,0,250,0,"3205,6",0,0,0,0,0,0
08-01-2021,07 - 08,0,"545,1",0,"1946,2",1790,0,150,0,0,58,1632,0,0,1000,650,0,0,250,0,"3622,5",0,0,0,0,0,0
08-01-2021,08 - 09,0,0,0,"1339,9","915,7",0,150,0,0,88,1632,0,0,1000,650,0,0,250,0,"3586,5",0,0,0,0,0,0
08-01-2021,09 - 10,0,0,0,"1407,4","1065,3",0,150,0,0,"84,8",1632,0,0,1000,650,0,0,250,0,"3636,5",0,0,0,0,0,0
08-01-2021,10 - 11,0,0,0,"1390,8","1086,5",0,150,0,0,"71,7",1632,0,0,1000,650,0,0,250,0,"3640,9",0,0,0,0,0,0
08-01-2021,11 - 12,0,0,0,1414,"1195,1",0,150,0,0,"70,5",1632,0,0,1000,650,0,0,250,0,"3671,2",0,0,0,0,0,0
08-01-2021,12 - 13,0,0,0,"1421,9","1264,5",0,150,0,0,"35,5",1632,0,0,1000,650,0,0,250,0,"3705,2",0,0,0,0,0,0
08-01-2021,13 - 14,0,0,0,"1377,4","1201,5",0,150,0,0,"58,5",1632,0,0,1000,650,0,0,250,0,"3655,6",0,0,0,0,0,0
08-01-2021,14 - 15,0,0,0,"1525,5","1334,2",0,150,0,0,"52,3",1632,0,0,1000,650,0,0,250,0,"3664,4",0,0,0,0,0,0
08-01-2021,15 - 16,0,0,0,"1531,2","1250,9",0,150,0,0,"48,2",1632,0,0,1000,650,0,0,250,0,"3653,2",0,0,0,0,0,0
08-01-2021,16 - 17,0,0,0,"1458,1",1108,0,150,0,0,"44,4",1632,0,0,1000,650,0,0,250,0,3667,0,0,0,0,0,0
08-01-2021,17 - 18,0,104,0,"1477,3","1144,2",0,150,0,0,"98,4",1632,0,0,1000,650,0,0,250,0,"3670,4",0,0,0,0,"71,3",0
08-01-2021,18 - 19,0,723,0,"1827,8","1479,9",0,150,0,0,"138,5",1632,0,0,1000,650,0,0,250,0,"3688,4",0,0,0,0,"380,3",0
08-01-2021,19 - 20,0,723,0,"1557,6","1450,2",0,150,0,0,"175,3",1632,0,0,1000,650,0,0,250,0,"3740,3",0,0,0,0,"689,3",0
08-01-2021,20 - 21,0,723,0,1612,"1655,8",0,150,0,0,"180,6",1632,0,0,1000,650,0,0,250,0,"3711,1",0,0,0,0,"380,3",0
08-01-2021,21 - 22,0,723,0,1689,"1735,7",0,150,0,0,"227,3",1632,0,0,1000,650,0,0,250,0,"3526,9",0,0,0,0,"71,3",0
08-01-2021,22 - 23,0,723,0,"1871,5","1690,8",0,150,0,0,"185,6",1632,0,0,1000,650,0,0,250,0,"3026,8",0,0,0,0,0,0
08-01-2021,23 - 00,0,723,0,"1871,2","1552,5",0,150,0,0,"334,2",1632,0,0,1000,650,0,0,250,0,"2652,2",0,0,0,0,0,0
09-01-2021,00 - 01,0,104,0,"776,7","417,3",0,150,0,0,"457,1",1632,0,0,1000,650,0,0,250,0,2546,0,0,0,0,309,0
09-01-2021,01 - 02,"222,5",0,0,257,0,0,150,0,0,520,1632,0,0,1000,650,0,0,250,0,"2527,2",0,0,"29,3",0,618,0
09-01-2021,02 - 03,"131,8",0,0,"6,4",0,"19,5",150,0,0,"435,9",1632,0,0,1000,650,0,0,250,0,"2680,9",0,0,200,0,927,0
09-01-2021,03 - 04,"244,1",0,0,0,0,"90,7",150,0,0,"522,6",1632,0,0,1000,650,0,0,250,0,"2589,8","238,6",0,200,0,1236,0
09-01-2021,04 - 05,"161,2",0,0,0,"17,3",0,150,0,0,600,1632,0,0,1000,650,0,0,250,0,"2702,8",262,0,196,0,"1357,1",0
09-01-2021,05 - 06,0,0,0,"208,7","342,3",0,150,0,0,600,1632,0,0,1000,650,0,0,250,0,"2881,6",0,0,200,0,"1048,1",0
09-01-2021,06 - 07,0,"23,9",0,"729,8","841,8",0,150,0,0,600,1632,0,0,1000,650,0,0,250,0,"3038,2",0,0,200,0,"739,1",0
09-01-2021,07 - 08,0,284,0,"504,1","1155,8",0,150,0,0,600,1632,0,0,1000,650,0,0,250,0,"3717,8",0,0,150,0,"785,7",0
09-01-2021,08 - 09,0,0,0,"1026,5",1538,0,150,0,0,600,1632,0,0,1000,650,0,0,250,0,3800,"247,7",0,150,0,"582,4",0
09-01-2021,09 - 10,506,0,0,"372,3","834,7",0,150,0,0,600,1632,0,0,1000,650,0,0,250,0,3800,"437,5",0,150,0,"891,4",0
09-01-2021,10 - 11,0,0,0,"860,6","1222,9",0,150,0,0,600,1632,0,0,1000,650,0,0,250,0,3800,"402,3",0,150,0,926,0
09-01-2021,11 - 12,0,0,0,"1009,2","1399,4",0,150,0,0,600,1632,0,0,1000,650,0,0,250,0,3800,"420,3",0,150,0,"829,4",0
09-01-2021,12 - 13,0,0,0,"1004,8","1440,7",0,150,0,0,600,1632,0,0,1000,650,0,0,250,0,3800,"347,2",0,150,0,"847,6",0
09-01-2021,13 - 14,0,0,0,"963,3","1479,4",0,150,0,0,600,1632,0,0,1000,650,0,0,250,0,3800,252,0,150,0,"1156,6",0
09-01-2021,14 - 15,0,0,0,"1153,5","1678,9",0,150,0,0,600,1632,0,0,1000,650,0,0,250,0,3800,"289,6",0,150,0,"1038,9",0
09-01-2021,15 - 16,0,0,0,"1316,5",1790,0,150,0,0,600,1632,0,0,1000,650,0,0,250,0,3800,"183,6",0,150,0,"761,4",0
09-01-2021,16 - 17,0,0,0,"1522,7",1790,0,150,0,0,600,1632,0,0,1000,650,0,0,250,0,3800,"215,7",0,150,0,"501,1",0
09-01-2021,17 - 18,0,0,0,"1538,9",1790,0,150,0,0,600,1632,0,0,1000,650,0,0,250,0,3800,"161,9",0,150,0,"488,5",0
09-01-2021,18 - 19,"25,3",0,0,"1334,7","1595,2",0,150,0,0,600,1632,0,0,"974,1",650,0,0,250,0,3800,"162,1",0,150,0,"797,5",0
09-01-2021,19 - 20,506,0,0,"601,8","938,8",0,150,0,0,600,1632,0,0,1000,650,0,0,250,0,"3728,3",0,0,150,0,"1106,5",0
09-01-2021,20 - 21,506,0,0,"769,2","1039,6",0,150,0,0,600,1632,0,0,1000,650,0,0,250,0,"3510,9",0,0,150,0,1238,0
09-01-2021,21 - 22,506,0,0,"722,4","801,8",0,150,0,0,600,1632,0,0,1000,650,0,0,250,0,"3145,6",0,0,150,0,1259,0
09-01-2021,22 - 23,506,0,0,"129,7","11,9",0,150,0,0,"591,6",1632,0,0,1000,650,0,0,250,0,"2687,7",0,0,200,0,1238,0
09-01-2021,23 - 00,506,0,0,0,0,"708,7",150,0,0,"527,4",1632,0,0,1000,650,0,0,250,0,"1884,1",295,0,200,0,1248,0
10-01-2021,00 - 01,506,0,"196,3",0,0,"308,8",150,0,0,600,"1482,5",0,0,"1061,8",650,0,0,250,0,"2203,7",500,0,200,0,1176,0
10-01-2021,01 - 02,506,0,0,0,0,"416,2",150,0,0,600,"1050,5",0,0,"1054,3",650,0,0,250,0,1740,"236,3",0,200,0,1114,0
10-01-2021,02 - 03,506,0,0,"112,6",0,"411,8",150,0,0,600,635,0,0,1099,650,0,0,250,0,"1519,5",0,0,200,0,1011,0
10-01-2021,03 - 04,506,0,0,"143,8",0,"477,3",150,0,0,600,"640,6",0,0,1100,650,0,0,250,0,"1404,9",0,0,200,0,897,0
10-01-2021,04 - 05,506,0,0,"288,4",0,"370,5",150,0,0,600,"509,7",0,0,1100,650,0,0,250,0,"1392,6",0,0,200,0,856,0
10-01-2021,05 - 06,506,0,0,"299,4",0,324,150,0,0,600,"500,7",0,0,"1092,7",650,0,0,250,0,"1469,1",0,0,200,0,825,0
10-01-2021,06 - 07,506,0,0,"350,3",0,540,150,0,0,600,"350,6",0,0,1100,650,0,0,250,0,"1413,9",0,0,200,0,856,0
10-01-2021,07 - 08,506,0,0,"129,3",0,"3,1",150,0,0,600,"559,6",0,0,1100,650,0,0,250,0,"2312,1",0,0,150,0,877,0
10-01-2021,08 - 09,506,0,0,0,0,"48,4",150,0,0,600,"977,9",0,0,1100,650,0,0,250,0,"2608,3","43,5",0,150,0,897,0
10-01-2021,09 - 10,506,0,0,0,0,"12,4",150,0,0,600,"1221,9",0,0,1100,650,0,0,250,0,"2866,3","69,5",0,150,0,959,0
10-01-2021,10 - 11,506,0,0,0,"177,9",0,150,0,0,600,1632,0,0,1100,650,0,0,250,0,"3106,8","89,3",0,150,0,1062,0
10-01-2021,11 - 12,506,0,0,"7,5","228,9",0,150,0,0,600,1632,0,0,1100,650,0,0,250,0,"3201,4",0,0,150,0,1073,0
10-01-2021,12 - 13,506,0,0,"81,2",295,0,150,0,0,600,1632,0,0,1100,650,0,0,250,0,"3192,7",0,0,150,0,1021,0
10-01-2021,13 - 14,506,0,0,"102,4",326,0,150,0,0,600,1632,0,0,"1099,8",650,0,0,250,0,"3195,6",0,0,150,0,1001,0
10-01-2021,14 - 15,506,0,0,"210,5",454,0,150,0,0,600,1632,0,0,"1090,2",650,0,0,250,0,"3222,3",0,0,150,0,1042,0
10-01-2021,15 - 16,506,0,0,"239,5","775,2",0,150,0,0,600,1632,0,0,1100,650,0,0,250,0,"3673,4",0,0,150,0,1073,0
10-01-2021,16 - 17,506,0,0,"108,6","631,2",0,150,0,0,600,1632,0,0,1100,650,0,0,250,0,"3749,9",0,0,150,0,1155,0
10-01-2021,17 - 18,506,0,0,"200,8","735,9",0,150,0,0,600,1632,0,0,1100,650,0,0,250,0,3800,"48,8",0,"127,5",0,1135,0
10-01-2021,18 - 19,506,0,0,"138,4","681,2",0,150,0,0,600,1632,0,0,1100,650,0,0,250,0,"3758,8",0,0,"109,1",0,1155,0
10-01-2021,19 - 20,506,0,0,"113,8","514,9",0,150,0,0,600,1632,0,0,1100,650,0,0,250,0,"3588,8",0,0,"64,8",0,1155,0
10-01-2021,20 - 21,506,0,0,"35,6","306,2",0,150,0,0,592,1632,0,0,1100,650,0,0,250,0,"3392,9",0,0,0,0,1114,0
10-01-2021,21 - 22,506,0,0,0,"238,3",0,150,0,0,"529,3",1632,0,0,1100,650,0,0,250,0,"3326,3","3,2",0,0,0,1000,0
10-01-2021,22 - 23,506,0,0,0,0,0,150,0,0,"286,6","1353,5",0,0,1100,650,0,0,250,0,"2917,5","65,5",0,200,0,691,0
10-01-2021,23 - 00,506,0,0,"281,5",0,"702,5",150,0,0,"256,2","753,5",0,0,1100,"642,3",0,0,250,0,"1745,2",0,0,200,0,577,0
11-01-2021,00 - 01,506,0,0,0,0,0,150,0,0,"328,8","1353,5",0,0,1100,650,0,0,250,0,"2566,7","405,2",0,"179,6",0,877,0
11-01-2021,01 - 02,506,0,0,0,0,0,150,0,0,"330,6","1291,1",0,0,1100,650,0,0,250,0,"2412,8","390,6",0,200,0,846,0
11-01-2021,02 - 03,506,0,0,0,0,0,150,0,0,"324,2","777,9",0,0,1100,650,0,0,250,0,2363,"87,9",0,200,0,804,0
11-01-2021,03 - 04,506,0,0,341,0,0,150,0,0,"307,1","239,1",0,0,1100,650,0,0,250,0,"2051,7",0,0,200,0,794,0
11-01-2021,04 - 05,506,0,0,348,"89,3",0,150,0,0,"560,3","417,8",0,0,1100,650,0,0,250,0,"2190,8",0,0,0,0,743,0
11-01-2021,05 - 06,506,0,0,"1119,2","1486,9",0,150,0,0,600,"423,9",0,0,1100,650,0,0,250,0,"2973,6",0,0,"46,7",0,560,0
11-01-2021,06 - 07,"396,5",0,0,"1560,6",1690,0,150,0,0,"564,6","498,5",0,0,"1041,7",650,0,0,250,0,"3082,6",0,0,0,0,536,0
11-01-2021,07 - 08,"456,9",0,0,"1525,1",1690,0,150,0,0,"379,9","965,1",0,0,1100,"600,7",0,0,250,0,"3553,8",0,0,150,0,464,0
11-01-2021,08 - 09,"496,6",0,0,"1615,9",1690,0,150,0,0,"300,2","943,1",0,0,1100,"543,2",0,0,250,0,"3673,6",0,0,150,0,392,0
11-01-2021,09 - 10,506,0,0,"1755,2",1690,0,150,0,0,"425,5","890,9",0,0,1100,"518,6",0,0,250,0,"3549,4",0,0,"33,9",0,330,0
11-01-2021,10 - 11,506,0,0,"1758,6",1690,0,150,0,0,"476,7","856,4",0,0,1100,"509,9",0,0,250,0,"3506,7",0,0,0,0,237,0
11-01-2021,11 - 12,"456,4",0,0,"1746,2",1690,0,150,0,0,"390,4","789,3",0,0,"1054,7","535,7",0,0,250,0,"3518,9",0,0,0,0,196,0
11-01-2021,12 - 13,506,0,0,"1988,3",1690,0,150,0,0,"362,4","414,5",0,0,"1019,7","561,7",0,0,250,0,"3312,7",0,0,0,0,206,0
11-01-2021,13 - 14,506,0,0,"1799,5","1428,7",0,150,0,0,326,"371,6",0,0,"990,9","582,4",0,0,250,0,"3233,4",0,0,0,0,196,0
11-01-2021,14 - 15,506,0,0,"1748,6",1252,0,150,0,0,"278,2","337,4",0,0,"957,1","619,9",0,0,250,0,"3151,8",0,0,0,0,196,0
11-01-2021,15 - 16,506,0,0,"1730,7","1216,5",0,150,0,0,"282,7","305,7",0,0,"957,9","597,5",0,0,250,0,"3247,3",0,0,0,0,206,0
11-01-2021,16 - 17,506,0,0,1539,"1071,6",0,150,0,0,268,543,0,0,"1024,7","546,1",0,0,250,0,"3424,2",0,0,"76,4",0,206,0
11-01-2021,17 - 18,506,0,0,"1191,3","1090,9",0,150,0,0,187,"1127,5",0,0,"1014,9","571,9",0,0,250,0,"3737,1",0,0,150,0,216,0
11-01-2021,18 - 19,"205,6",0,0,"1102,5","631,1",0,150,0,0,"132,8","1295,6",0,0,996,"591,3",0,0,250,0,"3430,7",0,0,150,0,216,0
11-01-2021,19 - 20,0,0,0,1233,0,0,150,0,0,"62,8","976,1",0,0,"1023,6","586,9",0,0,250,0,"2703,8",0,0,150,0,216,0
11-01-2021,20 - 21,"41,2",0,0,1434,0,"616,4",150,0,0,0,"606,3",0,0,1100,"473,2",0,0,250,0,"1820,3",0,0,31,0,0,0
11-01-2021,21 - 22,506,0,0,818,0,1710,150,0,"106,6",0,"6,3",0,0,1100,"468,5",0,0,250,0,"1214,6",0,0,0,0,0,0
11-01-2021,22 - 23,"211,4",0,0,"1321,1",0,"1232,6",150,0,"163,1",0,0,500,0,1100,"428,2",0,0,250,0,"953,4",0,0,0,0,0,0
11-01-2021,23 - 00,0,0,0,"1255,5",0,2095,150,0,"754,6",0,0,1100,0,1100,400,0,0,250,"55,4",0,0,300,200,0,0,"72,1"
12-01-2021,00 - 01,0,619,0,"1256,7",0,2095,0,250,1000,0,0,1110,0,850,0,600,0,250,0,0,0,"299,6","166,1",0,0,"381,1"
12-01-2021,01 - 02,0,692,0,"1357,5",0,2095,0,250,1000,0,0,1110,0,850,0,600,0,250,192,0,0,300,"161,3",0,0,"690,1"
12-01-2021,02 - 03,0,723,0,"1486,6",0,2095,0,250,1000,0,0,1110,0,850,0,600,0,250,"260,5",0,0,300,"169,8",0,0,"999,1"
12-01-2021,03 - 04,0,"680,6",0,"1308,2",0,2095,"128,9",0,1000,0,0,1110,0,850,0,0,0,250,"143,9",0,0,300,200,0,0,"690,1"
12-01-2021,04 - 05,0,"61,6",0,"1034,1",0,2095,150,0,"777,1",0,0,510,0,850,"518,8",0,0,250,0,"156,9",0,0,200,0,0,"381,1"
12-01-2021,05 - 06,"290,1",0,0,"1234,6",0,"266,3",150,0,"132,1",0,90,0,0,850,650,0,0,250,0,"1818,2",0,0,118,0,0,"72,1"
12-01-2021,06 - 07,506,0,0,"1802,5","748,7",0,150,0,"296,6",0,690,0,0,850,"568,7",0,0,250,0,"2761,9",0,0,200,0,0,0
12-01-2021,07 - 08,506,0,0,"1668,1","948,6",0,150,0,"290,1",0,1290,0,0,850,"565,2",0,0,250,0,"3386,2",0,0,150,0,0,0
12-01-2021,08 - 09,"457,1",0,0,"1504,2","577,5",0,150,0,"253,9",0,"1475,4",0,0,850,"508,2",0,0,250,0,"3395,7",0,0,150,0,0,0
12-01-2021,09 - 10,506,0,0,"2203,2",1351,0,150,0,"199,1",0,"881,2",0,0,850,499,0,0,250,0,"3461,2",0,0,150,0,0,0
12-01-2021,10 - 11,506,0,0,"2197,6","1374,5",0,150,0,"167,4",0,"1026,6",0,0,850,"484,7",0,0,250,0,"3454,7",0,0,150,0,0,0
12-01-2021,11 - 12,"249,2",0,0,"2313,2","1613,4",0,150,0,"147,4",0,"1025,6",0,0,850,"499,7",0,0,250,0,"3478,4",0,0,150,0,206,0
12-01-2021,12 - 13,506,0,0,"2390,2",1790,0,150,0,189,0,"768,6",0,0,850,"466,2",0,0,250,0,"3493,1",0,0,150,0,185,0
12-01-2021,13 - 14,506,0,0,"2341,5",1790,0,150,0,"201,3",0,"802,7",0,0,850,"459,1",0,0,250,0,"3473,7",0,0,150,0,185,0
12-01-2021,14 - 15,"411,5",0,0,"2364,1",1790,0,150,0,"223,6",0,899,0,0,850,"464,6",0,0,250,0,"3457,5",0,0,150,0,185,0
12-01-2021,15 - 16,"426,3",0,0,2386,1790,0,150,0,"274,2",0,"971,8",0,0,850,"471,7",0,0,250,0,"3478,1",0,0,150,0,185,0
12-01-2021,16 - 17,506,0,0,"2503,3",1790,0,150,0,"304,3",0,"878,1",0,0,850,"490,7",0,0,250,0,"3454,8",0,0,150,0,"50,6",0
12-01-2021,17 - 18,506,0,0,"2426,1",1790,0,150,0,"294,7",0,"1019,7",0,0,850,500,0,0,250,0,3485,0,0,150,0,0,0
12-01-2021,18 - 19,"358,6",0,0,"2401,5",1790,0,150,0,"306,8",0,"1150,7",0,0,850,"475,9",0,0,250,0,"3413,2",0,0,150,0,0,0
12-01-2021,19 - 20,506,0,0,"2154,4","1463,8",0,150,0,"320,6",0,"1032,4",0,0,850,"494,9",0,0,250,0,"3317,5",0,0,150,0,227,0
12-01-2021,20 - 21,506,0,0,"1912,4","908,9",0,150,0,"269,4",0,"1134,2",0,0,850,"494,7",0,0,250,0,"3071,1",0,0,150,0,227,0
12-01-2021,21 - 22,506,0,0,"1895,2","714,7",0,150,0,"178,8",0,"997,1",0,0,850,500,0,0,250,0,"2739,1",0,0,150,0,216,0
12-01-2021,22 - 23,506,0,0,"1317,1","144,2",0,150,0,"150,3",0,"846,1",0,0,850,500,0,0,250,0,"2517,2",0,0,200,0,0,0
12-01-2021,23 - 00,506,0,0,"1442,6",0,580,150,0,0,0,"246,1",0,0,850,500,0,0,250,0,"1411,2",0,0,"148,8",0,227,0
13-01-2021,00 - 01,506,0,0,"1359,3",0,"1168,6",150,0,0,"327,2",0,0,0,850,500,0,0,250,0,"766,1",0,0,200,0,227,0
13-01-2021,01 - 02,506,0,0,"1377,5",0,967,150,0,0,"284,8","64,5",0,0,850,500,0,0,250,0,"822,1",0,0,200,0,"100,8",0
13-01-2021,02 - 03,506,0,0,"1213,3",0,"1138,9",150,0,0,"106,1","129,5",0,0,850,500,0,0,250,0,"771,6",0,0,200,0,0,0
13-01-2021,03 - 04,506,0,0,"1041,7",0,"1479,6",150,0,0,0,0,0,0,850,500,0,0,250,0,"596,6",0,0,"98,7",0,0,0
13-01-2021,04 - 05,506,0,0,"1160,4",0,"1387,6",150,0,"21,1",0,0,"129,4",0,850,500,0,0,250,0,"597,7",0,0,0,0,0,0
13-01-2021,05 - 06,506,0,0,"1165,3",0,"408,3",150,0,0,0,"470,6",0,0,850,500,0,0,250,0,"1615,3",0,0,"84,8",0,0,0
13-01-2021,06 - 07,506,0,0,"1714,9","936,1",0,150,0,"385,9",0,"884,9",0,0,850,500,0,0,250,0,"2871,9",0,0,200,0,0,0
13-01-2021,07 - 08,506,0,0,"2339,7",1790,0,150,0,"507,3",0,343,0,0,850,500,0,0,250,0,"3450,3",0,0,150,0,0,0
13-01-2021,08 - 09,"361,7",0,0,"2407,8",1790,0,150,0,"399,1",0,"366,7",0,0,850,500,0,0,250,0,"3520,3",0,0,150,0,0,0
13-01-2021,09 - 10,506,0,0,"2609,6",1790,0,150,0,"385,9",0,"64,4",0,0,850,500,0,0,250,0,3356,0,0,150,0,0,0
13-01-2021,10 - 11,506,0,0,"2640,8","1746,8",0,150,0,"339,6",0,0,0,0,850,"462,4",0,0,250,0,"3295,2",0,0,150,0,0,0
13-01-2021,11 - 12,506,0,0,"2637,1","1507,2",0,150,0,"239,4",0,0,0,0,850,"469,7",0,0,250,0,"3034,1",0,0,"50,6",0,0,0
13-01-2021,12 - 13,506,0,0,"2465,1","712,9",0,150,0,"288,2",0,0,0,0,850,"430,2",0,0,250,0,"2455,1",0,0,0,0,0,0
13-01-2021,13 - 14,506,0,0,"2253,4","98,2",0,150,0,"383,1",0,0,"17,8",0,850,"373,1",0,0,250,0,"2073,7",0,0,0,0,0,0
13-01-2021,14 - 15,506,0,0,"2236,1",0,0,150,0,"463,8",0,0,"174,1",0,850,"355,7",0,0,250,0,"2025,3",0,0,0,0,0,0
13-01-2021,15 - 16,506,0,0,"2374,8","612,7",0,150,0,"432,3",0,0,3,0,850,"382,5",0,0,250,0,"2548,4",0,0,0,0,0,0
13-01-2021,16 - 17,506,0,0,"2384,9","1362,7",0,150,0,"408,7",0,0,0,0,850,"429,9",0,0,250,0,"3231,3",0,0,0,0,0,0
13-01-2021,17 - 18,506,0,0,"1993,6","1303,8",0,150,0,"324,9",0,482,0,0,850,"491,1",0,0,250,0,"3439,3",0,0,0,0,0,0
13-01-2021,18 - 19,506,0,0,"1805,2","1187,1",0,150,0,259,0,"684,3",0,0,850,500,0,0,250,0,"3383,3",0,0,0,0,0,0
13-01-2021,19 - 20,506,0,0,"1893,7","1106,5",0,150,0,"293,2",0,"553,8",0,0,850,500,0,0,250,0,"3164,9",0,0,0,0,0,0
13-01-2021,20 - 21,506,0,0,"1652,9","883,1",0,150,0,265,0,"665,4",0,0,850,500,0,0,250,0,"3117,8",0,0,0,0,"40,2",0
13-01-2021,21 - 22,506,0,0,"1693,7","30,2",0,150,0,"288,2",0,"673,9",0,0,850,"493,6",0,0,250,0,2226,0,0,0,0,0,0
13-01-2021,22 - 23,506,0,0,"1616,4",0,0,150,0,"263,2",0,"401,6",0,0,850,500,0,0,250,0,"2137,9",0,0,0,0,0,0
13-01-2021,23 - 00,506,0,0,"1684,6",0,"286,1",150,0,"239,3",0,"120,3",0,0,850,500,0,0,250,0,1573,0,0,0,0,0,0
14-01-2021,00 - 01,506,0,0,"1142,3",0,"829,9",150,0,"344,7",0,0,0,0,850,500,0,0,250,0,"1407,1",0,0,0,0,0,0
14-01-2021,01 - 02,506,0,0,1164,0,"881,5",150,0,"345,2",0,0,0,0,850,500,0,0,250,0,"1231,2",0,0,0,0,0,0
14-01-2021,02 - 03,506,0,0,"1107,2",0,818,150,0,"341,5",0,"95,8",0,0,850,500,0,0,250,0,"1319,7",0,0,0,0,0,0
14-01-2021,03 - 04,506,0,0,"764,5",0,"106,9",150,0,"270,4",0,"676,7",0,0,850,500,0,0,250,0,"2286,4",0,0,0,0,0,0
14-01-2021,04 - 05,506,0,0,"520,2",0,0,150,0,"140,5",0,"1140,3",0,0,850,500,0,0,250,0,"2715,5",0,0,0,0,0,0
14-01-2021,05 - 06,"446,2",0,0,"1194,9",874,0,150,0,"162,6",0,"997,1",0,0,850,500,0,0,250,0,2998,0,0,0,0,0,0
14-01-2021,06 - 07,506,0,0,"1790,7","1459,7",0,150,0,84,0,"397,1",0,0,850,500,0,0,250,0,"3391,9",0,0,0,100,309,0
14-01-2021,07 - 08,0,0,0,"2796,4",1790,0,150,0,"133,3",0,"10,5",0,0,850,500,0,0,250,0,3407,0,0,0,150,0,0
14-01-2021,08 - 09,0,0,0,"2755,2","1442,8",0,150,0,202,0,0,"87,9",0,850,500,0,0,250,0,"3336,8",0,0,0,150,0,0
14-01-2021,09 - 10,0,0,0,"2861,6","1519,2",0,150,0,"235,6",0,0,85,0,850,500,0,0,250,0,"3317,9",0,0,0,150,0,0
14-01-2021,10 - 11,0,0,0,"3076,4",1766,0,150,0,"247,3",0,0,"291,7",0,850,"484,2",0,0,250,0,"3308,5",0,0,0,150,0,0
14-01-2021,11 - 12,0,0,0,"2977,7","1759,5",0,150,0,"245,8",0,0,"175,5",0,850,"490,5",0,0,250,0,"3343,9",0,0,0,150,0,0
14-01-2021,12 - 13,0,0,0,"2909,6",1790,0,150,0,"241,9",0,0,"84,3",0,850,500,0,0,250,0,"3383,8",0,0,0,150,0,0
14-01-2021,13 - 14,0,0,0,"2837,5",1790,0,150,0,"253,3",0,0,"158,8",0,850,500,0,0,250,0,"3414,4",0,0,0,150,0,0
14-01-2021,14 - 15,0,0,0,"2838,2",1790,0,150,0,"263,4",0,0,"138,4",0,850,500,0,0,250,0,"3424,1",0,0,0,150,0,0
14-01-2021,15 - 16,0,0,0,"2994,6",1790,0,150,0,"113,4",0,0,"341,5",0,1050,"468,6",0,0,250,0,"3404,2",0,0,0,150,0,0
14-01-2021,16 - 17,0,0,0,"3149,3",1790,0,150,0,"115,9",0,0,"575,1",0,1050,"491,3",0,0,250,0,"3395,1",0,0,0,150,0,0
14-01-2021,17 - 18,0,0,0,3127,1790,0,150,0,"64,3",0,0,"530,3",0,1050,"518,3",0,0,250,0,"3408,8",0,0,0,150,0,0
14-01-2021,18 - 19,0,0,0,"2924,1",1790,0,150,0,"152,8",0,0,"256,5",0,1050,"520,4",0,0,250,0,3483,0,0,0,100,0,0
14-01-2021,19 - 20,0,0,0,"2683,7",1790,0,150,0,"238,2",0,"32,8",0,0,1050,"541,4",0,0,250,0,"3593,3",0,0,0,0,0,0
14-01-2021,20 - 21,0,0,0,2419,"1598,1",0,150,0,"213,3",0,"228,5",0,0,1050,"374,9",0,0,250,0,"3538,2",0,0,0,0,0,0
14-01-2021,21 - 22,0,0,0,"2229,6","1553,6",0,150,0,"393,9",0,"523,8",0,0,1050,"401,6",0,0,250,0,3612,0,0,150,0,0,0
14-01-2021,22 - 23,0,0,0,1835,"1410,4",0,150,0,"432,4",0,"1079,3",0,0,1050,"466,3",0,0,250,0,"3619,5",0,0,200,0,0,0
14-01-2021,23 - 00,0,0,0,"1460,7","1332,7",0,150,0,"401,6",0,1632,0,0,1050,"535,1",0,0,250,0,3654,0,0,200,0,0,0
15-01-2021,00 - 01,0,0,0,"1057,9","1113,2",0,150,0,"205,8",0,1632,0,0,1050,650,0,0,100,0,"3782,9",0,0,200,0,0,0
15-01-2021,01 - 02,0,0,0,"1177,1","1409,6",0,150,0,"148,9",0,1632,0,0,1050,650,0,0,100,0,"3801,9",0,0,200,0,0,0
15-01-2021,02 - 03,0,0,0,"1086,4","1370,4",0,150,0,"111,6",0,1632,0,0,1050,650,0,0,100,0,"3780,3",0,0,200,0,"1,4",0
15-01-2021,03 - 04,0,0,0,"1005,5","1286,1",0,150,0,"45,7",0,1632,0,0,1050,650,0,0,100,0,"3678,9",0,0,137,0,0,0
