Date,Hours,NO1 > NO2,NO2 > NO1,NO1 > SE3,SE3 > NO1,NO4 > SE2,SE2 > NO4,SE2 > NO3,NO3 > SE2,NO2 > DK1,DK1 > NO2,NO3 > NO4,NO4 > NO3,NO4 > SE1,SE1 > NO4,NO1 > NO3,NO3 > NO1,NO1 > NO5,NO5 > NO1,NO5 > NO2,NO2 > NO5
25-09-2013,07 - 08,0,"942,8",550,0,100,0,0,350,0,0,0,650,400,0,0,0,0,"0,1",0,"88,2"
25-09-2013,08 - 09,0,"881,6",550,0,100,0,0,350,0,0,0,650,400,0,0,0,0,"0,1",0,"89,4"
25-09-2013,09 - 10,0,"825,3",550,0,100,0,0,350,0,0,0,650,400,0,0,0,0,0,0,"127,6"
25-09-2013,10 - 11,0,"763,2",550,0,100,0,0,350,0,0,0,650,400,0,0,0,0,0,0,"146,7"
25-09-2013,11 - 12,0,"814,3",550,0,100,0,0,350,0,0,0,650,400,0,0,0,"43,6",0,0,150
25-09-2013,12 - 13,0,"671,7",550,0,100,0,0,350,0,0,0,650,400,0,0,0,"12,2",0,0,150
25-09-2013,13 - 14,0,"638,7",550,0,100,0,0,350,0,0,0,650,400,0,0,0,"39,3",0,0,150
25-09-2013,14 - 15,0,634,550,0,100,0,0,"335,6",0,0,0,650,400,0,0,0,"34,3",0,0,150
25-09-2013,15 - 16,0,"679,6",550,0,100,0,0,350,0,0,0,650,400,0,0,0,"27,2",0,0,150
25-09-2013,16 - 17,0,664,550,0,100,0,0,350,0,0,0,650,400,0,0,0,"14,2",0,0,150
25-09-2013,17 - 18,0,"665,6",550,0,100,0,0,350,0,0,0,650,400,0,0,0,0,"0,1",0,"145,7"
25-09-2013,18 - 19,0,"729,3",550,0,100,0,0,350,0,0,0,650,400,0,0,0,0,0,0,"132,6"
25-09-2013,19 - 20,0,"826,1",550,0,100,0,0,350,0,0,0,650,400,0,0,0,0,"0,1",0,"144,8"
25-09-2013,20 - 21,0,"878,4",550,0,100,0,0,"330,8",0,0,0,650,400,0,0,0,0,0,0,"142,6"
25-09-2013,21 - 22,0,"858,7",550,0,100,0,0,"335,6",0,0,0,650,400,0,0,0,"6,8",0,0,150
25-09-2013,22 - 23,0,"586,2",550,0,100,0,0,"182,6",0,0,0,650,400,0,0,0,0,"0,1",0,"37,8"
25-09-2013,23 - 00,0,"255,4","467,6",0,"2,2",0,"569,8",0,0,0,0,650,"0,2",0,0,0,0,0,0,"31,5"
26-09-2013,00 - 01,"0,1",0,0,405,0,0,"559,7",0,0,0,0,"615,4",0,200,0,0,"166,7",0,0,"14,8"
26-09-2013,01 - 02,95,0,0,405,0,"43,8",600,0,0,0,0,"560,9",0,200,0,0,"195,6",0,0,0
26-09-2013,02 - 03,"160,4",0,0,405,0,200,600,0,0,0,0,594,0,200,0,0,"194,5",0,0,0
26-09-2013,03 - 04,"172,6",0,0,405,0,200,600,0,0,0,0,"599,1",0,200,0,0,"183,9",0,0,0
26-09-2013,04 - 05,"108,6",0,0,405,0,"28,4",600,0,0,0,0,"544,4",0,"91,6",0,0,"180,6",0,0,0
26-09-2013,05 - 06,0,"626,1",550,0,0,0,"394,8",0,0,0,0,"636,1","274,7",0,0,0,0,"71,6","0,1",0
26-09-2013,06 - 07,0,1000,500,0,100,0,0,350,0,0,0,650,400,0,0,0,0,"22,2",0,100
26-09-2013,07 - 08,0,1000,500,0,100,0,0,"347,5",0,0,0,650,400,0,0,0,0,"160,3",0,150
26-09-2013,08 - 09,0,1000,500,0,100,0,0,"324,3",0,0,0,650,400,0,0,0,0,"172,4",0,150
26-09-2013,09 - 10,0,1000,500,0,100,0,0,350,0,0,0,650,400,0,0,0,0,"147,4",0,150
26-09-2013,10 - 11,0,1000,550,0,100,0,0,350,0,0,0,650,400,0,0,0,0,"136,6",0,150
26-09-2013,11 - 12,0,1000,550,0,100,0,0,350,0,0,0,650,400,0,0,0,0,"136,1",0,150
26-09-2013,12 - 13,0,1000,550,0,100,0,0,350,0,0,0,650,400,0,0,0,0,"127,3",0,150
26-09-2013,13 - 14,0,1000,550,0,100,0,0,350,0,0,0,650,400,0,0,0,0,"118,2",0,150
26-09-2013,14 - 15,0,1000,550,0,100,0,0,350,0,0,0,650,400,0,0,0,0,"59,4",0,150
26-09-2013,15 - 16,0,1000,550,0,100,0,0,350,0,0,0,650,400,0,0,0,0,"40,8",0,150
26-09-2013,16 - 17,0,1000,550,0,100,0,0,350,0,0,0,650,400,0,0,0,0,"21,7",0,150
26-09-2013,17 - 18,0,1000,550,0,150,0,0,"416,7",0,0,0,650,450,0,0,0,0,"36,9",0,150
26-09-2013,18 - 19,0,1000,550,0,150,0,0,431,0,0,0,650,450,0,0,0,0,"44,6",0,150
26-09-2013,19 - 20,0,1000,550,0,150,0,0,"420,3",0,0,0,650,450,0,0,0,0,"75,1",0,150
26-09-2013,20 - 21,0,1000,550,0,150,0,0,361,0,0,0,650,450,0,0,0,0,"124,8",0,150
26-09-2013,21 - 22,0,1000,550,0,150,0,0,"209,3",0,0,0,650,450,0,0,0,0,"101,4",0,150
26-09-2013,22 - 23,0,1000,550,0,150,0,0,"123,6",0,0,0,650,450,0,0,0,0,"145,7",0,150
26-09-2013,23 - 00,0,"828,9","403,9",0,150,0,"538,7",0,0,0,0,650,"258,1",0,0,0,0,0,0,"24,1"
27-09-2013,00 - 01,0,"217,6",0,405,0,0,469,0,0,0,0,900,0,"211,5",0,0,"66,2",0,0,100
27-09-2013,01 - 02,0,"137,3",0,405,"0,2",0,"988,8",0,0,0,0,"403,2",0,136,0,0,"62,6",0,0,100
27-09-2013,02 - 03,0,"95,5",0,405,0,"145,2",1000,0,0,0,0,"409,2",0,"83,8",0,0,"61,5",0,0,100
27-09-2013,03 - 04,0,"119,4",0,405,0,250,1000,0,0,0,0,"465,3",0,"77,3",0,0,"79,8",0,0,100
27-09-2013,04 - 05,0,"135,3",0,405,0,"148,2",1000,0,0,0,0,362,0,"0,1",0,0,"65,3",0,0,100
27-09-2013,05 - 06,0,"937,8","330,2",0,0,0,"868,1",0,0,0,0,"443,6",450,0,0,0,"6,2",0,0,100
27-09-2013,06 - 07,0,1000,500,0,150,0,0,367,0,0,0,900,"308,8",0,0,0,0,"78,5",0,100
27-09-2013,07 - 08,0,1000,500,0,150,0,0,"267,6",0,0,0,900,"443,4",0,0,0,0,"245,5",0,150
27-09-2013,08 - 09,0,1000,455,0,150,0,0,234,0,0,0,900,"399,9",0,0,0,0,"237,1",0,150
27-09-2013,09 - 10,0,1000,455,0,150,0,0,"239,5",0,0,0,900,"407,2",0,0,0,0,"209,8",0,150
27-09-2013,10 - 11,0,1000,505,0,150,0,0,"225,7",0,0,0,900,"437,7",0,0,0,0,"189,5",0,150
27-09-2013,11 - 12,0,1000,505,0,150,0,0,"300,9",0,0,0,900,450,0,0,0,0,150,0,150
27-09-2013,12 - 13,0,1000,550,0,150,0,0,"368,1",0,0,0,900,"181,5",0,0,0,0,"161,5",0,150
27-09-2013,13 - 14,0,1000,550,0,150,0,0,"303,2",0,0,0,900,"174,3",0,0,0,0,"118,5",0,150
27-09-2013,14 - 15,0,1000,550,0,150,0,0,"233,1",0,0,0,900,450,0,0,0,0,"75,7",0,150
27-09-2013,15 - 16,0,1000,550,0,150,0,0,"266,7",0,0,0,900,450,0,0,0,0,"46,4",0,150
27-09-2013,16 - 17,0,1000,550,0,150,0,0,383,0,0,0,900,450,0,0,0,0,"48,7",0,150
27-09-2013,17 - 18,0,1000,550,0,150,0,0,"382,9",0,0,0,900,"527,4",0,0,0,0,"59,7",0,150
27-09-2013,18 - 19,0,1000,550,0,150,0,0,"478,3",0,0,0,900,552,0,0,0,0,"63,7",0,150
27-09-2013,19 - 20,0,1000,550,0,150,0,0,"487,6",0,0,0,900,"527,7",0,0,0,0,"75,5",0,150
27-09-2013,20 - 21,0,1000,550,0,150,0,0,"327,8",0,0,0,900,"379,8",0,0,0,0,"106,3",0,150
27-09-2013,21 - 22,0,1000,550,0,150,0,0,"71,6",0,0,0,900,"348,2",0,0,0,0,"88,6",0,150
27-09-2013,22 - 23,0,1000,550,0,150,0,0,18,0,0,0,900,"384,8",0,0,0,0,"169,4",0,150
27-09-2013,23 - 00,0,1000,550,0,150,0,"338,5",0,0,0,0,900,"308,8",0,0,0,0,69,0,150
28-09-2013,00 - 01,0,"816,1",550,0,"58,2",0,"425,8",0,0,0,0,900,0,0,0,0,44,0,0,100
28-09-2013,01 - 02,0,"151,1",0,405,"0,1",0,"514,6",0,0,0,0,900,0,"187,5",0,0,"199,6",0,0,100
28-09-2013,02 - 03,0,"287,7",0,405,0,"243,3",600,0,0,0,0,"801,2",0,"63,4",0,0,"269,5",0,0,100
28-09-2013,03 - 04,0,"327,7",0,405,0,250,600,0,0,0,0,"835,2",0,450,0,0,"305,9",0,0,100
28-09-2013,04 - 05,0,"330,2",0,405,0,250,600,0,0,0,0,"832,1",0,450,0,0,"324,7",0,0,100
28-09-2013,05 - 06,0,"352,4",0,405,0,250,600,0,0,0,0,"805,6",0,"277,9",0,0,"301,7",0,0,100
28-09-2013,06 - 07,0,"408,4",0,405,0,250,600,0,0,0,0,"829,5",0,"46,4",0,0,"257,1",0,0,100
28-09-2013,07 - 08,0,"981,5","353,8",0,0,"56,1",600,0,0,0,0,"863,3",0,0,0,0,"63,2",0,0,150
28-09-2013,08 - 09,0,1000,500,0,"104,4",0,"195,8",0,0,0,0,900,0,0,0,0,0,"21,1",0,150
28-09-2013,09 - 10,0,1000,500,0,150,0,"200,1",0,0,0,0,900,"26,8",0,0,0,0,"36,6",0,150
28-09-2013,10 - 11,0,1000,500,0,150,0,"241,8",0,0,0,0,900,"4,2",0,0,0,0,"21,9",0,150
28-09-2013,11 - 12,0,1000,500,0,"94,7",0,"453,1",0,0,0,0,900,"21,8",0,0,0,"6,6",0,0,150
28-09-2013,12 - 13,0,1000,500,0,0,0,"558,1",0,0,0,0,"863,8","148,4",0,0,0,"73,1",0,0,150
28-09-2013,13 - 14,0,1000,500,0,0,0,"535,9",0,0,0,0,"862,8","162,7",0,0,0,"81,6",0,0,150
28-09-2013,14 - 15,0,1000,500,0,0,0,600,0,0,0,0,"868,7",125,0,0,0,"85,7",0,0,150
28-09-2013,15 - 16,0,1000,500,0,0,0,600,0,0,0,0,"882,9","82,7",0,0,0,"96,6",0,0,150
28-09-2013,16 - 17,0,1000,500,0,0,0,600,0,0,0,0,"837,4","147,6",0,0,0,"101,9",0,0,150
28-09-2013,17 - 18,0,1000,500,0,"144,7",0,"414,3",0,0,0,0,900,"0,1",0,0,0,"53,9",0,0,150
28-09-2013,18 - 19,0,1000,500,0,150,0,"184,8",0,0,0,0,900,"174,2",0,0,0,0,"2,6",0,150
28-09-2013,19 - 20,0,1000,500,0,150,0,"159,6",0,0,0,0,900,"146,3",0,0,0,0,"12,5",0,150
28-09-2013,20 - 21,0,1000,500,0,150,0,"175,5",0,0,0,0,900,"147,6",0,0,0,0,"36,6",0,150
28-09-2013,21 - 22,0,1000,500,0,"58,6",0,"405,3",0,0,0,0,900,151,0,0,0,0,"25,7",0,150
28-09-2013,22 - 23,0,720,0,"153,4",0,"18,7",600,0,0,0,0,"886,2",0,0,0,0,"222,7",0,0,150
28-09-2013,23 - 00,0,"404,4",0,405,0,250,600,0,0,0,0,"862,8",0,209,0,0,"247,1",0,0,150
29-09-2013,00 - 01,0,"607,7",0,"79,7",0,142,600,0,0,0,0,"848,4",0,"35,1",0,0,"302,8",0,0,100
29-09-2013,01 - 02,0,"678,3",0,"183,4",0,"199,2",600,0,0,0,0,"805,7",0,"167,7",0,0,"413,6",0,0,100
29-09-2013,02 - 03,0,"605,3",0,"337,5",0,"182,1",600,0,0,0,0,"781,5",0,"207,6",0,0,"465,8",0,0,100
29-09-2013,03 - 04,0,"560,3",0,405,0,"176,8",600,0,0,0,0,"782,3",0,"222,8",0,0,"500,8",0,0,100
29-09-2013,04 - 05,0,"596,8",0,"296,2",0,250,600,0,0,0,0,"779,3",0,"131,8",0,0,"456,3",0,0,100
29-09-2013,05 - 06,0,"787,3",0,"51,3",0,250,600,0,0,0,0,782,0,"113,3",0,0,"423,3",0,0,100
29-09-2013,06 - 07,0,"967,3","89,9",0,0,"233,9",600,0,0,0,0,"785,7",0,"66,8",0,0,351,0,0,100
29-09-2013,07 - 08,0,1000,"244,1",0,0,"120,1",600,0,0,0,0,"805,5",0,0,0,0,186,0,0,150
29-09-2013,08 - 09,0,1000,450,0,0,0,"542,6",0,0,0,0,"847,6","76,8",0,0,0,"91,5",0,0,150
29-09-2013,09 - 10,0,1000,450,0,"79,2",0,"406,6",0,0,0,0,900,0,0,0,0,"38,9",0,0,150
29-09-2013,10 - 11,0,1000,450,0,"109,7",0,"352,9",0,0,0,0,900,0,0,0,0,"74,9",0,0,150
29-09-2013,11 - 12,0,1000,450,0,"106,6",0,"375,5",0,0,0,0,900,"0,1",0,0,0,"82,6",0,0,150
29-09-2013,12 - 13,0,1000,450,0,"92,1",0,"393,6",0,0,0,0,900,0,0,0,0,"134,9",0,0,150
29-09-2013,13 - 14,0,1000,450,0,61,0,"430,5",0,0,0,0,900,"18,8",0,0,0,"143,3",0,0,150
29-09-2013,14 - 15,0,1000,450,0,0,0,"495,3",0,0,0,0,"838,9","127,8",0,0,0,"139,9",0,0,150
29-09-2013,15 - 16,0,1000,450,0,0,0,"544,4",0,0,0,0,"751,3","215,6",0,0,0,"143,9",0,0,150
29-09-2013,16 - 17,0,1000,450,0,0,0,"484,9",0,0,0,0,"754,4","223,2",0,0,0,"142,3",0,0,150
29-09-2013,17 - 18,0,1000,450,0,0,0,"239,1",0,0,0,0,"846,1","160,3",0,0,0,"114,4",0,0,150
29-09-2013,18 - 19,0,1000,450,0,"130,9",0,"75,6",0,0,0,0,900,"102,4",0,0,0,"52,8",0,0,150
29-09-2013,19 - 20,0,1000,450,0,150,0,"87,8",0,0,0,0,900,"60,9",0,0,0,"41,6",0,0,150
29-09-2013,20 - 21,0,1000,450,0,"139,2",0,"165,9",0,0,0,0,900,"0,1",0,0,0,"23,7",0,0,150
29-09-2013,21 - 22,0,1000,450,0,0,0,"335,3",0,0,0,0,900,"65,4",0,0,0,"45,1",0,0,150
29-09-2013,22 - 23,0,1000,"291,4",0,"0,1",0,"526,7",0,0,0,0,900,"5,3",0,0,0,"174,7",0,0,150
29-09-2013,23 - 00,0,"662,6",0,250,0,0,"591,8",0,0,0,0,"785,1","0,1",0,0,0,"296,1",0,0,150
30-09-2013,00 - 01,0,"395,4",0,"402,2",0,0,"427,6",0,0,0,0,900,0,"323,8",0,0,"255,4",0,0,100
30-09-2013,01 - 02,0,"553,4",0,"286,2",0,0,"402,9",0,0,0,0,900,0,"394,5",0,0,"334,4",0,0,100
30-09-2013,02 - 03,0,"568,9",0,"304,1",0,0,390,0,0,0,0,"889,1",0,450,0,0,"362,1",0,0,100
30-09-2013,03 - 04,0,"841,1",0,"114,6",0,0,"467,1",0,0,0,0,"811,7",0,"413,9",0,0,"403,9",0,0,100
30-09-2013,04 - 05,0,1000,191,0,0,0,"550,4",0,0,0,0,"731,7",0,178,0,0,"292,6",0,0,100
30-09-2013,05 - 06,0,1000,450,0,0,0,"242,5",0,0,0,0,900,"42,4",0,0,0,"105,8",0,0,100
30-09-2013,06 - 07,0,1000,400,0,150,0,0,"47,3",0,0,0,"873,6","0,1",0,0,0,"203,2",0,0,100
30-09-2013,07 - 08,0,1000,350,0,150,0,0,"565,8",0,0,0,900,"346,4",0,0,0,"123,2",0,0,150
30-09-2013,08 - 09,0,1000,350,0,150,0,0,"594,8",0,0,0,900,"261,4",0,0,0,"145,9",0,0,150
30-09-2013,09 - 10,0,1000,350,0,150,0,0,600,0,0,0,"847,1","293,9",0,0,0,"154,5",0,0,150
30-09-2013,10 - 11,0,1000,350,0,150,0,0,"560,5",0,0,0,900,"210,8",0,0,0,414,0,0,150
30-09-2013,11 - 12,0,1000,350,0,150,0,0,"519,9",0,0,0,900,214,0,0,0,"409,4",0,0,150
30-09-2013,12 - 13,0,1000,350,0,150,0,0,"570,4",0,0,0,900,"267,1",0,0,0,"207,8",0,0,150
30-09-2013,13 - 14,0,1000,350,0,150,0,0,"477,8",0,0,0,900,"221,5",0,0,0,"204,6",0,0,150
30-09-2013,14 - 15,0,1000,350,0,150,0,0,375,0,0,0,900,"219,5",0,0,0,"204,1",0,0,150
30-09-2013,15 - 16,0,1000,350,0,150,0,0,"392,2",0,0,0,900,235,0,0,0,203,0,0,150
30-09-2013,16 - 17,0,1000,350,0,150,0,0,"402,4",0,0,0,900,"246,5",0,0,0,"191,9",0,0,150
30-09-2013,17 - 18,0,1000,350,0,150,0,0,425,0,0,0,900,"259,8",0,0,0,"429,2",0,0,150
30-09-2013,18 - 19,0,1000,350,0,150,0,0,"591,1",0,0,0,900,"311,5",0,0,0,"302,4",0,0,150
30-09-2013,19 - 20,0,1000,350,0,150,0,0,"595,2",0,0,0,900,"291,1",0,0,0,"322,9",0,0,150
30-09-2013,20 - 21,0,1000,350,0,150,0,0,"557,4",0,0,0,900,"267,7",0,0,0,"97,1",0,0,150
30-09-2013,21 - 22,0,1000,400,0,150,0,0,"291,2",0,0,0,900,"193,9",0,0,0,"88,1",0,0,150
30-09-2013,22 - 23,0,1000,450,0,150,0,"165,8",0,0,0,0,900,"109,5",0,0,0,"43,2",0,0,150
30-09-2013,23 - 00,0,"864,9",450,0,150,0,"406,3",0,0,0,0,900,"10,5",0,0,0,"55,5",0,0,150
01-10-2013,00 - 01,0,1000,500,0,"145,9",0,"302,7",0,0,0,0,900,0,0,0,0,"186,8",0,0,100
01-10-2013,01 - 02,0,1000,500,0,150,0,"287,4",0,0,0,0,900,"26,1",0,0,0,"189,4",0,0,100
01-10-2013,02 - 03,0,1000,500,0,"143,1",0,"329,2",0,0,0,0,900,"0,1",0,0,0,"183,9",0,0,100
01-10-2013,03 - 04,0,1000,500,0,"131,1",0,335,0,0,0,0,900,0,"0,1",0,0,"186,5",0,0,100
01-10-2013,04 - 05,0,1000,500,0,150,0,"166,2",0,0,0,0,900,"99,2",0,0,0,"173,1",0,0,100
01-10-2013,05 - 06,0,1000,450,0,150,0,0,"48,7",0,0,0,"889,1",230,0,0,0,160,0,0,100
01-10-2013,06 - 07,0,1000,400,0,150,0,0,"396,4",0,0,0,900,"283,4",0,0,0,"192,2",0,0,100
01-10-2013,07 - 08,0,1000,400,0,150,0,0,"528,9",0,0,0,900,"323,5",0,0,0,"148,7",0,0,150
01-10-2013,08 - 09,0,1000,400,0,150,0,0,"538,8",0,0,0,900,"302,5",0,0,0,"214,2",0,0,150
01-10-2013,09 - 10,0,1000,400,0,150,0,0,"554,4",0,0,0,900,"300,7",0,0,0,"246,7",0,0,150
01-10-2013,10 - 11,0,1000,400,0,150,0,0,"539,3",0,0,0,900,"364,2",0,0,0,"245,2",0,0,150
01-10-2013,11 - 12,0,1000,400,0,150,0,0,600,0,0,0,"860,7","310,7",0,0,0,"212,5",0,0,150
01-10-2013,12 - 13,0,1000,400,0,150,0,0,"586,2",0,0,0,900,"251,4",0,0,0,"159,6",0,0,150
01-10-2013,13 - 14,0,1000,400,0,150,0,0,"504,7",0,0,0,900,"264,5",0,0,0,"92,6",0,0,150
01-10-2013,14 - 15,0,1000,400,0,150,0,0,576,0,0,0,900,"259,2",0,0,0,"233,9",0,0,150
01-10-2013,15 - 16,0,1000,400,0,150,0,0,"598,7",0,0,0,900,"272,3",0,0,0,"229,8",0,0,150
01-10-2013,16 - 17,0,1000,400,0,150,0,0,"535,7",0,0,0,900,"282,2",0,0,0,"234,4",0,0,150
01-10-2013,17 - 18,0,1000,400,0,150,0,0,600,0,0,0,"845,4",400,0,0,0,"227,6",0,0,150
01-10-2013,18 - 19,0,1000,400,0,150,0,0,600,0,0,0,"832,6","390,2",0,0,0,"225,6",0,0,150
01-10-2013,19 - 20,0,1000,400,0,150,0,0,600,0,0,0,"876,1","322,2",0,0,0,"179,2",0,0,150
01-10-2013,20 - 21,0,1000,400,0,150,0,0,600,0,0,0,"892,1","296,6",0,0,0,91,0,0,150
01-10-2013,21 - 22,0,1000,400,0,150,0,0,"567,7",0,0,0,900,"306,2",0,0,0,"104,7",0,0,150
01-10-2013,22 - 23,0,1000,450,0,150,0,0,"461,3",0,0,0,900,"299,3",0,0,0,0,"18,1",0,150
01-10-2013,23 - 00,0,1000,450,0,150,0,0,"88,2",0,0,0,900,"230,1",0,0,0,"10,9",0,0,150
02-10-2013,00 - 01,0,"844,9",500,0,"129,6",0,"204,3",0,0,0,0,900,"0,1",0,0,0,"65,1",0,0,100
02-10-2013,01 - 02,0,"908,8",500,0,0,0,"230,9",0,0,0,0,900,0,"115,6",0,0,"134,8",0,0,100
02-10-2013,02 - 03,0,"955,6",500,0,0,0,"383,3",0,0,0,0,"738,1",0,"157,9",0,0,"160,1",0,0,100
02-10-2013,03 - 04,0,1000,500,0,0,0,"360,6",0,0,0,0,"752,6",0,"86,2",0,0,"179,7",0,0,100
02-10-2013,04 - 05,0,1000,500,0,"52,8",0,"151,1",0,0,0,0,900,"82,7",0,0,0,"162,5",0,0,100
02-10-2013,05 - 06,0,1000,450,0,0,0,0,"0,1",0,0,0,"804,4","357,4",0,0,0,"141,8",0,0,100
02-10-2013,06 - 07,0,1000,400,0,150,0,0,"422,4",0,0,0,900,201,0,0,0,"59,2",0,0,100
02-10-2013,07 - 08,0,1000,400,0,150,0,0,"541,5",0,0,0,900,"381,8",0,0,0,0,"32,6",0,150
02-10-2013,08 - 09,0,1000,400,0,150,0,0,"558,2",0,0,0,900,"213,2",0,0,0,"275,9",0,0,150
02-10-2013,09 - 10,0,1000,400,0,150,0,0,"563,3",0,0,0,900,233,0,0,0,"107,7",0,0,150
02-10-2013,10 - 11,0,1000,400,0,150,0,0,"570,4",0,0,0,900,"247,7",0,0,0,"60,3",0,0,150
02-10-2013,11 - 12,0,1000,400,0,150,0,0,"598,3",0,0,0,900,"279,8",0,0,0,67,0,0,150
02-10-2013,12 - 13,0,1000,400,0,150,0,0,"561,8",0,0,0,900,"293,1",0,0,0,"133,2",0,0,150
02-10-2013,13 - 14,0,1000,400,0,150,0,0,"456,2",0,0,0,900,"254,4",0,0,0,"126,5",0,0,150
02-10-2013,14 - 15,0,1000,400,0,150,0,0,"405,6",0,0,0,900,"191,4",0,0,0,"81,6",0,0,150
02-10-2013,15 - 16,0,1000,400,0,150,0,0,378,0,0,0,900,"308,6",0,0,0,"105,2",0,0,150
02-10-2013,16 - 17,0,1000,400,0,150,0,0,"369,9",0,0,0,900,"311,4",0,0,0,"101,6",0,0,150
02-10-2013,17 - 18,0,1000,400,0,150,0,0,"437,2",0,0,0,900,"351,4",0,0,0,"152,7",0,0,150
02-10-2013,18 - 19,0,1000,400,0,150,0,0,"582,7",0,0,0,900,"374,9",0,0,0,"192,1",0,0,150
02-10-2013,19 - 20,0,1000,400,0,150,0,0,"569,8",0,0,0,900,"340,8",0,0,0,130,0,0,150
02-10-2013,20 - 21,0,1000,400,0,150,0,0,"372,7",0,0,0,900,"253,3",0,0,0,0,"24,2",0,150
02-10-2013,21 - 22,0,1000,400,0,150,0,36,0,0,0,0,900,"77,5",0,0,0,0,"23,1",0,150
02-10-2013,22 - 23,0,1000,450,0,"95,5",0,"326,8",0,0,0,0,900,"67,7",0,0,0,"3,7",0,0,150
02-10-2013,23 - 00,0,"495,7",0,"150,2",0,0,"422,2",0,0,0,0,"859,5",0,79,0,0,"93,3",0,0,150
03-10-2013,00 - 01,0,"39,6",0,500,0,250,600,0,0,0,0,"735,9",0,"189,8",0,0,"94,2",0,0,200
03-10-2013,01 - 02,"0,1",0,0,500,0,235,600,0,0,0,0,"689,6",0,"214,2",0,0,"133,8",0,0,"190,7"
03-10-2013,02 - 03,0,"54,6",0,500,0,250,600,0,0,0,0,"698,8",0,"282,8",0,0,"179,2",0,0,200
03-10-2013,03 - 04,0,"96,9",0,500,0,250,600,0,0,0,0,"695,1",0,"228,9",0,0,"209,2",0,0,200
03-10-2013,04 - 05,0,"194,1",0,500,0,250,600,0,0,0,0,"688,7",0,"48,9",0,0,"235,5",0,0,200
03-10-2013,05 - 06,0,"548,9","33,1",0,0,0,"558,6",0,0,0,0,"749,3","36,2",0,0,0,"96,4",0,0,200
03-10-2013,06 - 07,0,"920,5",400,0,150,0,0,"38,3",0,0,0,900,"26,9",0,0,0,86,0,0,200
03-10-2013,07 - 08,0,1000,400,0,150,0,0,"495,9",0,0,0,900,"355,9",0,0,0,2,0,0,200
03-10-2013,08 - 09,0,1000,400,0,150,0,0,"459,5",0,0,0,900,"198,6",0,0,0,0,"22,8",0,200
03-10-2013,09 - 10,0,1000,400,0,150,0,"117,3",0,0,0,0,900,"150,4",0,0,0,"136,8",0,0,200
03-10-2013,10 - 11,0,1000,400,0,150,0,"130,1",0,0,0,0,900,"142,7",0,0,0,131,0,0,200
03-10-2013,11 - 12,0,1000,400,0,150,0,99,0,0,0,0,900,"134,2",0,0,0,0,"41,3",0,200
03-10-2013,12 - 13,0,1000,400,0,150,0,"101,3",0,0,0,0,900,"60,9",0,0,0,0,22,0,200
03-10-2013,13 - 14,0,1000,400,0,150,0,"258,6",0,0,0,0,900,14,0,0,0,0,"5,8",0,200
03-10-2013,14 - 15,0,1000,400,0,150,0,"145,6",0,0,0,0,900,"39,8",0,0,0,"39,8",0,0,200
03-10-2013,15 - 16,0,1000,400,0,150,0,0,"80,1",0,0,0,900,"128,3",0,0,0,"52,3",0,0,200
03-10-2013,16 - 17,0,1000,400,0,150,0,0,"4,3",0,0,0,900,"88,8",0,0,0,"154,2",0,0,200
03-10-2013,17 - 18,0,1000,400,0,150,0,0,"160,5",0,0,0,900,"151,5",0,0,0,"149,1",0,0,200
03-10-2013,18 - 19,0,1000,400,0,150,0,0,"328,9",0,0,0,900,"240,8",0,0,0,"132,6",0,0,200
03-10-2013,19 - 20,0,1000,400,0,150,0,0,"513,1",0,0,0,900,"229,3",0,0,0,"110,2",0,0,200
03-10-2013,20 - 21,0,1000,400,0,150,0,0,"47,7",0,0,0,900,22,0,0,0,"116,1",0,0,200
03-10-2013,21 - 22,0,1000,400,0,0,0,"293,7",0,0,0,0,900,"49,7",0,0,0,"142,2",0,0,200
03-10-2013,22 - 23,0,"846,6",0,23,0,0,"435,7",0,0,0,0,900,"8,7",0,0,0,"205,9",0,0,200
03-10-2013,23 - 00,0,"466,1",0,500,0,"154,9",600,0,0,0,0,"768,7","0,1",0,0,0,"322,9",0,0,200
04-10-2013,00 - 01,0,"149,8",0,500,0,"219,5",600,0,0,0,0,"735,8",0,0,0,0,"288,1",0,0,200
04-10-2013,01 - 02,0,"80,3",0,500,0,250,600,0,0,0,0,"693,3",0,"141,3",0,0,"289,2",0,0,200
04-10-2013,02 - 03,0,"51,6",0,500,0,250,600,0,0,0,0,"683,4",0,"257,7",0,0,"292,2",0,0,200
04-10-2013,03 - 04,0,"51,5",0,500,0,250,600,0,0,0,0,"681,1",0,"235,7",0,0,"292,9",0,0,200
04-10-2013,04 - 05,0,"166,2",0,500,0,250,600,0,0,0,0,"678,7",0,25,0,0,332,0,0,200
04-10-2013,05 - 06,0,"930,3",450,0,0,0,600,0,0,0,0,"638,1","312,2",0,0,0,"228,7",0,0,200
04-10-2013,06 - 07,0,1000,400,0,150,0,0,"68,6",0,0,0,900,"32,1",0,0,0,228,0,0,200
04-10-2013,07 - 08,0,1000,400,0,150,0,0,"174,7",0,0,0,"723,2",0,0,0,0,"59,3",0,0,200
04-10-2013,08 - 09,0,1100,400,0,150,0,0,57,0,0,0,"682,1","0,1",0,0,0,"88,2",0,0,200
04-10-2013,09 - 10,0,1100,400,0,"55,8",0,0,0,0,0,0,"757,9",0,0,0,0,"77,4",0,0,200
